indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,original,N,New_N_001.wav,16,DeepONMF_H1,1,nndsvd,0.08049818563144708,16x212,0.03361719998065382,16,0.08049818563144708,0.22197104420520145,0.03250329999718815
1,original,N,New_N_002.wav,16,DeepONMF_H1,1,nndsvd,0.072729835011846,16x212,0.02821999997831881,16,0.07272983501184595,0.2525403406697197,0.027291500009596348
2,original,N,New_N_003.wav,16,DeepONMF_H1,1,nndsvd,0.07914682315858416,16x212,0.028970499988645315,16,0.07914682315858415,0.2055537454327192,0.02799459989182651
3,original,N,New_N_004.wav,16,DeepONMF_H1,1,nndsvd,0.07785338280951984,16x212,0.028764300048351288,16,0.07785338280951988,0.22676662121429053,0.027641699998639524
4,original,N,New_N_005.wav,16,DeepONMF_H1,1,nndsvd,0.07593820047542486,16x212,0.028227300033904612,16,0.07593820047542486,0.24159452633110282,0.02728059992659837
5,original,N,New_N_006.wav,16,DeepONMF_H1,1,nndsvd,0.08057715567587655,16x212,0.02902190003078431,16,0.08057715567587655,0.23602636599764742,0.027941799955442548
6,original,N,New_N_007.wav,16,DeepONMF_H1,1,nndsvd,0.07412246999897609,16x212,0.028389499988406897,16,0.07412246999897608,0.23675211090984669,0.027328000054694712
7,original,N,New_N_008.wav,16,DeepONMF_H1,1,nndsvd,0.07008231586132355,16x212,0.029278600006364286,16,0.07008231586132353,0.2019208864768501,0.0282760999398306
8,original,N,New_N_009.wav,16,DeepONMF_H1,1,nndsvd,0.07769029510026008,16x212,0.02828960004262626,16,0.07769029510026007,0.22661748956556135,0.02730719989631325
9,original,N,New_N_010.wav,16,DeepONMF_H1,1,nndsvd,0.08496889539124346,16x212,0.02937999996356666,16,0.08496889539124347,0.23345423002606752,0.028484400012530386
10,original,N,New_N_011.wav,16,DeepONMF_H1,1,nndsvd,0.07444180533091685,16x212,0.027509500039741397,16,0.07444180533091682,0.24308996588206885,0.026514400029554963
11,original,N,New_N_012.wav,16,DeepONMF_H1,1,nndsvd,0.07353010388256553,16x212,0.029120300081558526,16,0.07353010388256553,0.23759338058886717,0.028149900026619434
12,original,N,New_N_013.wav,16,DeepONMF_H1,1,nndsvd,0.08068329269623052,16x212,0.029339600005187094,16,0.0806832926962305,0.21116645627790376,0.028295500087551773
13,original,N,New_N_014.wav,16,DeepONMF_H1,1,nndsvd,0.07612647757321894,16x212,0.027581900008954108,16,0.0761264775732189,0.253454089366788,0.02641829999629408
14,original,N,New_N_015.wav,16,DeepONMF_H1,1,nndsvd,0.07719192609692467,16x212,0.030835999990813434,16,0.07719192609692463,0.2150840313121325,0.029415199998766184
15,original,N,New_N_016.wav,16,DeepONMF_H1,1,nndsvd,0.07506144899473184,16x212,0.034451000043191016,16,0.07506144899473181,0.2209349911513167,0.033262599958106875
16,original,N,New_N_017.wav,16,DeepONMF_H1,1,nndsvd,0.07793901201895263,16x212,0.02850470005068928,16,0.0779390120189526,0.20432867263574722,0.027315199957229197
17,original,N,New_N_018.wav,16,DeepONMF_H1,1,nndsvd,0.07900557863560849,16x212,0.029725200030952692,16,0.07900557863560853,0.21723374372409357,0.028629800071939826
18,original,N,New_N_019.wav,16,DeepONMF_H1,1,nndsvd,0.0812601259614937,16x212,0.028066999977454543,16,0.0812601259614937,0.21255415109103235,0.027087800088338554
19,original,N,New_N_020.wav,16,DeepONMF_H1,1,nndsvd,0.07987204546201022,16x212,0.028230799944140017,16,0.07987204546201024,0.2029132384895703,0.02722340007312596
20,original,N,New_N_021.wav,16,DeepONMF_H1,1,nndsvd,0.07324813763260107,16x212,0.029203399899415672,16,0.0732481376326011,0.230410587791531,0.02823159995023161
21,original,N,New_N_022.wav,16,DeepONMF_H1,1,nndsvd,0.07454431839160142,16x212,0.029115500045008957,16,0.07454431839160144,0.19954598113033287,0.02800079993903637
22,original,N,New_N_023.wav,16,DeepONMF_H1,1,nndsvd,0.07453606222183741,16x212,0.02860359998885542,16,0.07453606222183741,0.20315923842523773,0.027490800013765693
23,original,N,New_N_024.wav,16,DeepONMF_H1,1,nndsvd,0.0761953197292923,16x212,0.02828860003501177,16,0.0761953197292923,0.21119924621131533,0.027284500072710216
