base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_5db,DeepONMF_H_9-8-7,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9706551486049649,0.98125,200
SNR_5db,DeepONMF_H_9-8-7,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9253273427471116,0.953125,200
SNR_5db,DeepONMF_H_9-8-7,3,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9605860805860805,0.975,200
SNR_5db,DeepONMF_H_9-8-7,4,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9720930232558139,0.98125,200
SNR_5db,DeepONMF_H_9-8-7,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9601031894934333,0.975,200
