distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
16-15-7,3,KNN,DeepONMF_H3,0.8927999999999999,0.014184498581197691,0.732,0.03546124645299425,0.933,0.008865311613248507,0.7772652124453285,0.027743972333213365,0.8324999999999999,0.022163279033121434
16-15-7,3,KNN,DeepONMF_W,0.8272,0.011454256850620986,0.568,0.028635642126552646,0.892,0.007158910531638163,0.587597179764438,0.019288594598204076,0.7300000000000001,0.017897276329095425
16-15-7,3,SVM,DeepONMF_H3,0.9496,0.01152388823271033,0.874,0.028809720581775892,0.9685,0.007202430145443991,0.8775678187020054,0.028333230883206512,0.92125,0.018006075363609896
16-15-7,3,SVM,DeepONMF_W,0.8860000000000001,0.009695359714832605,0.7150000000000001,0.024238399287081647,0.92875,0.006059599821770468,0.7220139164514285,0.015483926297159598,0.821875,0.015148999554426064
16-15-7,3,UjaNet,DeepONMF_H3,0.9724,0.00898888202169782,0.9309999999999998,0.022472205054244177,0.98275,0.005618051263561045,0.9329652463048088,0.021479440648278635,0.9568749999999999,0.014045128158902657
16-15-7,3,UjaNet,DeepONMF_W,0.9480000000000001,0.011401754250991386,0.8699999999999999,0.02850438562747843,0.9675,0.007126096406869571,0.8753243745387792,0.028119088369666704,0.91875,0.01781524101717404
