indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,7-4,2,0.19177059641584676,126x4,4x212,7,0.09322156879747431,0.34430199333738304,0.008036300001549534,4,0.355161474155899,0.19125346474230845,0.002386399995884858
1,N,New_N_002.wav,7-4,2,0.18272610346534732,126x4,4x212,7,0.07793272435234269,0.27996871882912727,0.007038800002192147,4,0.267052516513144,0.18832542151298884,0.002570299999206327
2,N,New_N_003.wav,7-4,2,0.16046372531788555,126x4,4x212,7,0.08328075441493622,0.3413557546407408,0.007015600000158884,4,0.21427159140929242,0.14853050302940693,0.0034164999960921705
3,N,New_N_004.wav,7-4,2,0.1759514184498833,126x4,4x212,7,0.08207547266146947,0.25861826189422626,0.0073925999968196265,4,0.1881325099932383,0.09484978166706977,0.002431199995044153
4,N,New_N_005.wav,7-4,2,0.17947908510037888,126x4,4x212,7,0.0777874112540642,0.29090762494541456,0.007343100005527958,4,0.32971774441857093,0.2737316203151021,0.002485299999534618
5,N,New_N_006.wav,7-4,2,0.1950901371582427,126x4,4x212,7,0.08123038088349642,0.24002460749573387,0.007049700005154591,4,0.2974201079222611,0.15601558253055442,0.0024122999966493808
6,N,New_N_007.wav,7-4,2,0.1794279164444642,126x4,4x212,7,0.08496586479951457,0.32640367760238126,0.007467899995390326,4,0.3005653988267831,0.18975384270582482,0.0036652999988291413
7,N,New_N_008.wav,7-4,2,0.1390124628908146,126x4,4x212,7,0.06952147808170814,0.4435784340137348,0.007618899995577522,4,0.24570564218909946,0.32862375355770856,0.0027824999997392297
8,N,New_N_009.wav,7-4,2,0.1767423462464055,126x4,4x212,7,0.07343243594282868,0.34912658344247405,0.007099700000253506,4,0.3091154562519523,0.2086375480255954,0.0028673000051639974
9,N,New_N_010.wav,7-4,2,0.15991312292805357,126x4,4x212,7,0.0765654405012532,0.36220193823173774,0.007112599996617064,4,0.34729944675893476,0.313991531203278,0.00360989999899175
10,N,New_N_011.wav,7-4,2,0.17684494157829572,126x4,4x212,7,0.09732087620259534,0.31558987488844137,0.007332400004088413,4,0.3952658618189845,0.24419398383905358,0.0026419999994686805
