,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,0,2
real_AS,0,39,0,0,1
real_MR,1,5,32,2,0
real_MS,0,0,1,39,0
real_MVP,1,1,3,2,33
