,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,4,0,0
real_AS,0,35,1,2,2
real_MR,0,3,36,1,0
real_MS,1,0,0,38,1
real_MVP,2,2,0,1,35
