,N,AS,MR,MS,MVP
N,93.5,0.0,1.0,1.0,4.5
AS,0.0,95.5,1.0,1.0,2.5
MR,4.0,8.0,83.0,3.0,2.0
MS,1.0,0.5,1.5,93.5,3.5000000000000004
MVP,7.000000000000001,3.0,2.5,1.0,86.5
