clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,144,16,2,0.91,0.95,0.9,0.7037037037037037,0.925,40
AS,30,122,38,10,0.76,0.75,0.7625,0.4411764705882353,0.75625,40
MR,17,156,4,23,0.865,0.425,0.975,0.8095238095238095,0.7,40
MS,19,145,15,21,0.82,0.475,0.90625,0.5588235294117647,0.690625,40
MVP,12,149,11,28,0.805,0.3,0.93125,0.5217391304347826,0.615625,40
PROMEDIO_MACRO,116,716,84,84,0.8320000000000001,0.58,0.8950000000000001,0.6069933287324593,0.7374999999999999,200
