distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-8-6,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8415749592220181,0.875,200
10-8-6,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8262658462450885,0.88125,200
10-8-6,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9424999999999999,0.7886061307113938,0.85625,200
10-8-6,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412499999999999,0.7798803560179809,0.853125,200
10-8-6,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7931880343367798,0.84375,200
10-8-6,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,112,712,88,88,0.8240000000000001,0.5599999999999999,0.89,0.5918577882111575,0.725,200
10-8-6,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.6105636221701796,0.71875,200
10-8-6,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,117,717,83,83,0.834,0.585,0.8962499999999999,0.6055176451586852,0.740625,200
10-8-6,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6343979162492486,0.7593750000000001,200
10-8-6,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.5951069442660691,0.71875,200
10-8-6,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9061098024782236,0.9375,200
10-8-6,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8911286816164864,0.93125,200
10-8-6,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8710562803302452,0.91875,200
10-8-6,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8807210357210359,0.925,200
10-8-6,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9266980508730868,0.953125,200
10-8-6,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7550415255603935,0.840625,200
10-8-6,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8799999999999999,0.7000000000000001,0.925,0.7072557876905703,0.8125,200
10-8-6,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337500000000001,0.7358539727426259,0.834375,200
10-8-6,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9274999999999999,0.710585446299732,0.81875,200
10-8-6,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7151941219946958,0.825,200
10-8-6,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.99125,0.9666769751429571,0.978125,200
10-8-6,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9248860923279528,0.953125,200
10-8-6,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862499999999998,0.9450405093408945,0.965625,200
10-8-6,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9824999999999999,0.9309789701794957,0.95625,200
10-8-6,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9515585608608864,0.96875,200
10-8-6,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8809946531897751,0.921875,200
10-8-6,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8276190476190475,0.890625,200
10-8-6,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8210559396605909,0.884375,200
10-8-6,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8860989856771996,0.925,200
10-8-6,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8543576410511895,0.90625,200
