distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
11-4,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.8600000000000001,0.9650000000000001,0.8661842105263158,0.9125,200
11-4,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8457440261751096,0.903125,200
11-4,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8557898994805285,0.909375,200
11-4,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8147977289029921,0.878125,200
11-4,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8631124267796594,0.90625,200
11-4,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,119,719,81,81,0.8379999999999999,0.5950000000000001,0.89875,0.6304971168900599,0.7468750000000001,200
11-4,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,113,713,87,87,0.826,0.5650000000000001,0.89125,0.599008111431612,0.728125,200
11-4,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6620156985871273,0.759375,200
11-4,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,120,720,80,80,0.8400000000000001,0.6,0.9,0.6219775932929057,0.75,200
11-4,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075000000000001,0.675681290254461,0.76875,200
11-4,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.9231953601439848,0.95,200
11-4,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8860206548011427,0.928125,200
11-4,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8861965811965812,0.928125,200
11-4,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9061773057921967,0.940625,200
11-4,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.937122081648624,0.959375,200
11-4,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412500000000001,0.7761742742819278,0.853125,200
11-4,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9325000000000001,0.7319402819402819,0.8312499999999998,200
11-4,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,145,745,55,55,0.89,0.7249999999999999,0.93125,0.7305834121920693,0.828125,200
11-4,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7434108187134502,0.840625,200
11-4,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337500000000001,0.7373568322394186,0.834375,200
11-4,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.957514619883041,0.971875,200
11-4,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9183184959365045,0.946875,200
11-4,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9274388714780392,0.953125,200
11-4,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9280577980577981,0.953125,200
11-4,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9472311390632434,0.965625,200
11-4,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.8600000000000001,0.9650000000000001,0.8692251082251083,0.9125,200
11-4,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8839648033126293,0.925,200
11-4,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8352261463253337,0.890625,200
11-4,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8823296373296374,0.925,200
11-4,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.8649999999999999,0.9662499999999999,0.8667532917532919,0.915625,200
