indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,16-7,2,0.11588366549209551,126x7,7x212,16,0.04582067574715868,0.3664533930232015,0.009874399998807348,7,0.21932493662465025,0.2240325335946738,0.0035065999982180074
1,N,New_N_002.wav,16-7,2,0.14319248034003504,126x7,7x212,16,0.04709670108779215,0.3925864305579614,0.009093200002098456,7,0.3870808525496348,0.2645682126731689,0.0033745000037015416
2,N,New_N_003.wav,16-7,2,0.15238959032817082,126x7,7x212,16,0.05030478759964214,0.3890006840805228,0.008879299995896872,7,0.25965747132878114,0.26475523586258964,0.003787399997236207
3,N,New_N_004.wav,16-7,2,0.14021542812068843,126x7,7x212,16,0.04835497664671261,0.373150694932677,0.010850499995285645,7,0.351473429623512,0.24883331794520872,0.003937399997084867
4,N,New_N_005.wav,16-7,2,0.13614484797316953,126x7,7x212,16,0.04610841540831754,0.38027144276388847,0.008924200003093574,7,0.32529350344085023,0.193123520575404,0.0041848000037134625
5,N,New_N_006.wav,16-7,2,0.13082443830146476,126x7,7x212,16,0.04811424495303912,0.38638264022820873,0.011847299996588845,7,0.3435696275050053,0.19176910437120162,0.0035025000033783726
6,N,New_N_007.wav,16-7,2,0.1509180873332629,126x7,7x212,16,0.04716153224142841,0.3757640557365287,0.008838800000376068,7,0.3295032959082325,0.2008581833969213,0.003650099999504164
7,N,New_N_008.wav,16-7,2,0.158546644982491,126x7,7x212,16,0.05105466208967194,0.3652138892843935,0.008925399997679051,7,0.3669403878929492,0.24260651105657344,0.00365810000221245
8,N,New_N_009.wav,16-7,2,0.14995633785037527,126x7,7x212,16,0.04280859334864746,0.35771027904054176,0.00926669999898877,7,0.3094483115493546,0.21677641019468466,0.0029460000005201437
9,N,New_N_010.wav,16-7,2,0.1455413525543064,126x7,7x212,16,0.053390499715027434,0.3741503276587071,0.008645800000522286,7,0.2515762822713349,0.17545327513468104,0.0038378999961423688
10,N,New_N_011.wav,16-7,2,0.1390850036394788,126x7,7x212,16,0.04695648935895342,0.3620462926361328,0.00800850000086939,7,0.2935976443809414,0.22388711093684452,0.003144299997074995
11,N,New_N_012.wav,16-7,2,0.1518150283468038,126x7,7x212,16,0.05601254255003621,0.3533894813814431,0.007521899999119341,7,0.3206269319724657,0.21405104607046724,0.003191700001480058
12,N,New_N_013.wav,16-7,2,0.1385347496191142,126x7,7x212,16,0.04786973080656464,0.3356009943567185,0.007944199998746626,7,0.2932365643325162,0.21634088342892807,0.0031885999997030012
13,N,New_N_014.wav,16-7,2,0.1364276745942274,126x7,7x212,16,0.05228026242813208,0.4015521370372509,0.007852599999750964,7,0.32787733909040623,0.19817169155837389,0.003721699999005068
14,N,New_N_015.wav,16-7,2,0.14684624169375465,126x7,7x212,16,0.05650168567646519,0.38916295530558076,0.007767200004309416,7,0.35182041260095837,0.29145050135517,0.003087900004175026
15,N,New_N_016.wav,16-7,2,0.13867261084911395,126x7,7x212,16,0.05011135558693785,0.38673284546803194,0.007606200000736862,7,0.3261720515038239,0.27379119642181715,0.003751099997316487
