,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,40,0,0,0
real_MR,0,2,37,1,0
real_MS,1,1,2,35,1
real_MVP,2,0,3,1,34
