,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,4,0,0
real_AS,0,36,4,0,0
real_MR,1,3,27,1,8
real_MS,0,2,7,29,2
real_MVP,1,3,5,0,31
