indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_5db,N,New_N_001.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2702588181440702,10x212,0.0332898999331519,22,0.1854514266168854,0.2915026539741788,0.02268920000642538,15,0.10653971808795895,0.2943220219929467,0.005774100078269839,10,0.1036892764364454,0.29406966842051474,0.003689700039103627
1,SNR_5db,N,New_N_002.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.26957082284179734,10x212,0.032326299929991364,22,0.1843168510525016,0.2991133322208238,0.021854599937796593,15,0.10667204048524731,0.29576278123133753,0.005678800051100552,10,0.10031372136861005,0.29481187216597643,0.0036415000213310122
2,SNR_5db,N,New_N_003.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2695428911218814,10x212,0.03217989997938275,22,0.18300382256166123,0.29583206192889216,0.021718400064855814,15,0.10616117259128091,0.2960292908991675,0.005734700011089444,10,0.10215017756235373,0.3089612291828284,0.0036916000535711646
3,SNR_5db,N,New_N_004.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27258803225717476,10x212,0.03198749991133809,22,0.18735180973752455,0.29693788232981017,0.020757999969646335,15,0.10905626028048447,0.29213192674444033,0.006365600042045116,10,0.10344844508885967,0.3095105068291634,0.003988299984484911
4,SNR_5db,N,New_N_005.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2717922271189097,10x212,0.03586529998574406,22,0.18531520323740636,0.29685702292080224,0.0246286999899894,15,0.10732801082478062,0.2938372044379553,0.006366699934005737,10,0.10224911342743348,0.2892588475923483,0.00402839994058013
5,SNR_5db,N,New_N_006.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27336964986619317,10x212,0.0364934999961406,22,0.18839496456032284,0.28972377583171616,0.025851999991573393,15,0.10592102639723448,0.29615044608280405,0.005759000079706311,10,0.10398329605971163,0.29404529050767086,0.004011600045487285
6,SNR_5db,N,New_N_007.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27036885679552075,10x212,0.03599429992027581,22,0.18281179760150973,0.2882916938274153,0.02562760002911091,15,0.10918765740807498,0.28620494896818716,0.005631299922242761,10,0.10217262750115741,0.2859575100163597,0.003906499943695962
7,SNR_5db,N,New_N_008.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2720031015363963,10x212,0.03628140001092106,22,0.18644493138462662,0.2883802742454146,0.026047499966807663,15,0.10609281070671527,0.2929814225637675,0.005454099969938397,10,0.1050927332853733,0.29249998421435514,0.0038886000402271748
8,SNR_5db,N,New_N_009.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27192556416767544,10x212,0.03514779999386519,22,0.18731424014737622,0.2901678726544496,0.023876599967479706,15,0.10672277959808248,0.29244004235463245,0.005703900009393692,10,0.10134157324274078,0.2895733676462717,0.004646599991247058
9,SNR_5db,N,New_N_010.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2747533445898085,10x212,0.03579400002490729,22,0.19184393256116192,0.2906148786540738,0.024405500036664307,15,0.1097073848112815,0.2952096796695934,0.005615499918349087,10,0.10095185217245708,0.30184623581955145,0.004702999955043197
10,SNR_5db,N,New_N_011.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27310477440051106,10x212,0.03496850002557039,22,0.1858084815035003,0.28655233960811777,0.02388210000935942,15,0.1103848529873628,0.2880223776491727,0.006070500006899238,10,0.10393670030475263,0.29732170082682235,0.004156999988481402
11,SNR_5db,N,New_N_012.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2752520277188391,10x212,0.035679400083608925,22,0.1877612978651372,0.28663332747195436,0.023796800058335066,15,0.10933975255006975,0.28557864612390965,0.006916799931786954,10,0.10787692054063,0.2872039439819719,0.004116899915970862
12,SNR_5db,N,New_N_013.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2703559649773845,10x212,0.04098389996215701,22,0.18441490733368,0.29632463949226107,0.024353700107894838,15,0.10618746878699184,0.3007515254125088,0.011204599984921515,10,0.10420190754794716,0.30796874266347024,0.004305199952796102
13,SNR_5db,N,New_N_014.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2743115009137777,10x212,0.03596590005327016,22,0.186217910400045,0.2979004486043239,0.02545389998704195,15,0.11001128534965433,0.2883779430675016,0.005324400030076504,10,0.10538317902692963,0.28620324385702095,0.004214200074784458
14,SNR_5db,N,New_N_015.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27501386534610817,10x212,0.03141759999562055,22,0.19012001256768898,0.29260952840272225,0.021501400042325258,15,0.10733148498161826,0.29621415333832435,0.005110400030389428,10,0.10202573202393438,0.3009965870584002,0.00370860006660223
15,SNR_5db,N,New_N_016.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2709214402852883,10x212,0.03219489997718483,22,0.1843098612986225,0.2999959076790718,0.02189660002477467,15,0.106045222849549,0.2994464428979054,0.005518700112588704,10,0.10318751274631772,0.30287986547354306,0.0035782000049948692
16,SNR_5db,N,New_N_017.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2740618157673977,10x212,0.03367099992465228,22,0.19094892465789776,0.29271299139121726,0.023885600036010146,15,0.10645775546029357,0.3036532754080376,0.0050765000050887465,10,0.10410404826102974,0.305038888271531,0.0036517000989988446
17,SNR_5db,N,New_N_018.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2737428425021521,10x212,0.031362000037916005,22,0.18731319726485496,0.2934274698021215,0.021663099993020296,15,0.11079412083705989,0.2977955157733428,0.005093500018119812,10,0.10382867167249793,0.3065268170906588,0.00357509998138994
18,SNR_5db,N,New_N_019.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27742096274730593,10x212,0.03640280000399798,22,0.18896957635871775,0.2924289693966367,0.02634600002784282,15,0.11105981417315343,0.29734159106632424,0.00500500004272908,10,0.10657780739205606,0.29785393838545116,0.003761200001463294
19,SNR_5db,N,New_N_020.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27264942430414485,10x212,0.03324160003103316,22,0.18685926595918473,0.2816411561709068,0.02292370004579425,15,0.1075959049242745,0.29137930245320487,0.005183900007978082,10,0.1018682236881787,0.29997968465376545,0.0038958999793976545
20,SNR_5db,N,New_N_021.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2697204296008741,10x212,0.03319789993111044,22,0.1841819289635631,0.2927914830754848,0.023290200042538345,15,0.10570432102541177,0.2871106813357813,0.005101799964904785,10,0.10461758352269739,0.2871711226808616,0.003700900007970631
21,SNR_5db,N,New_N_022.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2727102458918018,10x212,0.03154070000164211,22,0.1865602713854647,0.2826488711371896,0.021995299961417913,15,0.1068471183840806,0.2909856980193951,0.005031100008636713,10,0.10228378425070311,0.28662381085412564,0.0035284000914543867
22,SNR_5db,N,New_N_023.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27041483947893663,10x212,0.034574000048451126,22,0.18433688648168212,0.29955144362649705,0.024658799986355007,15,0.10647080684934739,0.30107852701237925,0.005019400035962462,10,0.10079325677423925,0.29920517805192987,0.0035018998896703124
23,SNR_5db,N,New_N_024.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2712227029019848,10x212,0.03162159991916269,22,0.18524708623360248,0.29113771276587747,0.021713700029067695,15,0.10752149236080097,0.2973187849281206,0.00501830002758652,10,0.09861071027822287,0.28907991257999516,0.0035517000360414386
24,SNR_5db,N,New_N_025.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27735036273530633,10x212,0.03387049993034452,22,0.19292184262253267,0.28533522755991214,0.024142899899743497,15,0.1085859488808298,0.27959740801795935,0.00502549996599555,10,0.10688372420181369,0.2788446782594694,0.0037296999944373965
25,SNR_5db,N,New_N_026.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27526720084164896,10x212,0.03290089999791235,22,0.18687337966166487,0.28587765059222414,0.02250259998254478,15,0.10863801586620496,0.2871773605048329,0.005680499947629869,10,0.10583780772952682,0.29541450101234706,0.0036633999552577734
26,SNR_5db,N,New_N_027.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2696771105807773,10x212,0.03441910003311932,22,0.18529622183033853,0.28946025243497026,0.024513999931514263,15,0.10498832570044016,0.2965955513919333,0.005080999922938645,10,0.10412557193978415,0.3138543933835382,0.0037420999724417925
27,SNR_5db,N,New_N_028.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27023716046089374,10x212,0.033739699982106686,22,0.18490219922596576,0.2947392488948057,0.023002900066785514,15,0.10822370239378298,0.29302443900668207,0.005291700013913214,10,0.10360785452810055,0.2940466855845988,0.0039163000183179975
28,SNR_5db,N,New_N_029.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2723667787096309,10x212,0.03344760008621961,22,0.1867946308494285,0.29069447458379083,0.023187599959783256,15,0.10732217866368227,0.2803177079538409,0.005368200014345348,10,0.10610907511510574,0.28831089373945396,0.003692799946293235
29,SNR_5db,N,New_N_030.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2743696937617193,10x212,0.032280399929732084,22,0.1869388498808585,0.2896864843112485,0.02231630007736385,15,0.11071204133718214,0.2957296856687437,0.005404899944551289,10,0.10367932165092547,0.2994095480022357,0.0035232999362051487
30,SNR_5db,N,New_N_031.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27175419793295336,10x212,0.033274299930781126,22,0.18621995987689052,0.30105412224333694,0.023531200014986098,15,0.10621786410643042,0.2978542085846777,0.005024600075557828,10,0.10140883168091638,0.3011860390871873,0.0035109000746160746
31,SNR_5db,N,New_N_032.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2769552865252809,10x212,0.03332010004669428,22,0.18796607274611782,0.29053416187975745,0.023631199961528182,15,0.1100991225550028,0.29578626203675484,0.004994499962776899,10,0.10540544157348337,0.2964653898071452,0.003522199927829206
32,SNR_5db,N,New_N_033.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27097019259115174,10x212,0.03195099998265505,22,0.18485793620946545,0.2918053198570289,0.02226280001923442,15,0.10902341320336689,0.2912436991141622,0.005147699965164065,10,0.10145821606310784,0.29030271887135495,0.0035655000247061253
33,SNR_5db,N,New_N_034.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2714276011669806,10x212,0.03287880006246269,22,0.18482200785759018,0.28620705447003714,0.02298869995865971,15,0.10583561424690116,0.27207207511030446,0.0053023999789729714,10,0.10609706527860406,0.27325329072338883,0.0035658000269904733
34,SNR_5db,N,New_N_035.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27305927829735527,10x212,0.033882100018672645,22,0.185426608668459,0.2998403601744416,0.0242745999712497,15,0.10790128973674293,0.29619186741573744,0.005149499978870153,10,0.10345975871583546,0.3002879145940848,0.00359139998909086
35,SNR_5db,N,New_N_036.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2708602910893386,10x212,0.03211250004824251,22,0.18531608889238413,0.2954089322910484,0.022215700009837747,15,0.10761791605137734,0.29322101730069683,0.00510989991016686,10,0.10135627468399226,0.2879265293979135,0.003553600050508976
36,SNR_5db,N,New_N_037.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.23240757283752475,10x212,0.03333739994559437,22,0.14261401890350017,0.2893939576754983,0.02363920002244413,15,0.08152462005095697,0.277342579116613,0.005079100024886429,10,0.08134058112154012,0.2766860972901321,0.003559199976734817
37,SNR_5db,N,New_N_038.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.27151889594781226,10x212,0.033739900100044906,22,0.18561436746834822,0.28683044421017234,0.024294900009408593,15,0.10658921136734145,0.2842545662901756,0.004961700062267482,10,0.10290408334146399,0.2883660664988606,0.003484399989247322
38,SNR_5db,N,New_N_039.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2719702530209441,10x212,0.03468609997071326,22,0.1859207242867246,0.2799256086635347,0.025039600091986358,15,0.10647166856701656,0.2749561030451856,0.005097399931401014,10,0.10535998982867112,0.275660639979939,0.003552400041371584
39,SNR_5db,N,New_N_040.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2734354023945638,10x212,0.03270790004171431,22,0.18586137074142603,0.281439320974205,0.023090400034561753,15,0.1086268373588912,0.2908530820111045,0.005005499930121005,10,0.10570735240828812,0.2817884762437127,0.0035312999971210957
40,SNR_5db,N,New_N_041.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2699099360854206,10x212,0.03220879996661097,22,0.17961956979979082,0.2863393975769689,0.022381799994036555,15,0.10575922050135692,0.27434235090588993,0.005219000042416155,10,0.10027597619534327,0.2743574695497107,0.0036189999664202332
41,SNR_5db,N,New_N_042.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2687974935150142,10x212,0.033190199988894165,22,0.1813826669568805,0.29648577897072625,0.023330099997110665,15,0.10475747658184273,0.2955822154909585,0.005179799976758659,10,0.10314189486049576,0.2853846772954619,0.0036264999071136117
42,SNR_5db,N,New_N_043.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2671479331426505,10x212,0.034302799962460995,22,0.17676048492841087,0.30381244275849545,0.024405500036664307,15,0.10464450522529647,0.29529229926102096,0.0050663999281823635,10,0.09844273849583511,0.30398506937946823,0.0035587999736890197
43,SNR_5db,N,New_N_044.wav,22-15-10,DeepONMF_H3,3,nndsvd,0.2662230406358171,10x212,0.03357470000628382,22,0.17943342745253676,0.298119312385926,0.02377660002093762,15,0.10375306690462799,0.29726769277717136,0.005071600084193051,10,0.09909617863499083,0.2883941711333232,0.00356780004221946
