,N,AS,MR,MS,MVP
N,95.0,0.0,0.0,1.5,3.5000000000000004
AS,0.5,96.0,2.5,0.5,0.5
MR,1.5,6.0,87.0,3.0,2.5
MS,1.0,0.5,1.5,94.5,2.5
MVP,2.5,3.5000000000000004,1.5,2.5,90.0
