,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,3,1
real_AS,0,32,4,2,2
real_MR,0,10,26,4,0
real_MS,1,18,2,17,2
real_MVP,10,4,0,6,20
