,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,1,0,3
real_AS,0,39,1,0,0
real_MR,2,1,34,1,2
real_MS,0,1,2,36,1
real_MVP,2,2,1,0,35
