,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,1,0
real_AS,0,36,1,1,2
real_MR,0,0,38,2,0
real_MS,1,1,0,38,0
real_MVP,1,4,1,0,34
