indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,24-2,DeepONMF_H2,2,nndsvd,0.37471307250246666,2x212,0.028391999891027808,24,0.24706695003265872,0.28732689303535186,0.02465280005708337,2,0.3397216998184936,0.1624887734316254,0.002763999975286424
1,SNR_0db,N,New_N_002.wav,24-2,DeepONMF_H2,2,nndsvd,0.3732969132408249,2x212,0.02823799999896437,24,0.24539806059352365,0.30352156928670715,0.024438900058157742,2,0.3251739886041137,0.15346450401027084,0.0028025999199599028
2,SNR_0db,N,New_N_003.wav,24-2,DeepONMF_H2,2,nndsvd,0.37235013432398206,2x212,0.026201799977570772,24,0.24998827365115453,0.2993636800563029,0.022486999980174005,2,0.3294264862627797,0.16016738245372064,0.00281360000371933
3,SNR_0db,N,New_N_004.wav,24-2,DeepONMF_H2,2,nndsvd,0.37371075428356376,2x212,0.027112500043585896,24,0.2501258568850213,0.30070853763183353,0.022526700049638748,2,0.33568407085614477,0.1559260600888675,0.00377359997946769
4,SNR_0db,N,New_N_005.wav,24-2,DeepONMF_H2,2,nndsvd,0.38080126804663794,2x212,0.026318700052797794,24,0.2471470085057316,0.2999928639911731,0.02261789992917329,2,0.3323145867348903,0.14366896081970326,0.0028741999994963408
5,SNR_0db,N,New_N_006.wav,24-2,DeepONMF_H2,2,nndsvd,0.38006146339472496,2x212,0.03045570000540465,24,0.2480148189769065,0.3008252801211423,0.02635149995330721,2,0.34261377033486334,0.15241333409818114,0.0033704000525176525
6,SNR_0db,N,New_N_007.wav,24-2,DeepONMF_H2,2,nndsvd,0.37848181996993685,2x212,0.030736099928617477,24,0.24797189486774707,0.3006974968482323,0.02689109998755157,2,0.34099341558949353,0.15445412402764247,0.0029731999384239316
7,SNR_0db,N,New_N_008.wav,24-2,DeepONMF_H2,2,nndsvd,0.37824668654404087,2x212,0.027939599938690662,24,0.24409853924974118,0.29644384495630866,0.02310839993879199,2,0.34496652103676356,0.14683432242562577,0.0038865000242367387
8,SNR_0db,N,New_N_009.wav,24-2,DeepONMF_H2,2,nndsvd,0.377929207938443,2x212,0.02747500000987202,24,0.2467394373628387,0.2963853992110557,0.02370839996729046,2,0.3393106008451243,0.1562428033972864,0.0029770999681204557
9,SNR_0db,N,New_N_010.wav,24-2,DeepONMF_H2,2,nndsvd,0.3816382633360052,2x212,0.030151600018143654,24,0.24772973266948714,0.29773556849981575,0.02635900001041591,2,0.34348854123569234,0.1416284587750607,0.002913300064392388
10,SNR_0db,N,New_N_011.wav,24-2,DeepONMF_H2,2,nndsvd,0.3765601371829861,2x212,0.035323600051924586,24,0.24735514124554756,0.30273131387855723,0.03124119993299246,2,0.3397488230314745,0.1469029853845221,0.0032189000630751252
11,SNR_0db,N,New_N_012.wav,24-2,DeepONMF_H2,2,nndsvd,0.3814742141428814,2x212,0.03169490001164377,24,0.25010358164753144,0.2922279780634113,0.02780070004519075,2,0.3392686677039978,0.14005247168777482,0.0030411999905481935
12,SNR_0db,N,New_N_013.wav,24-2,DeepONMF_H2,2,nndsvd,0.37917757223127396,2x212,0.03176659997552633,24,0.24483686113153139,0.30107304601168194,0.027331800083629787,2,0.34422627042862386,0.15389640157993434,0.0036880000261589885
13,SNR_0db,N,New_N_014.wav,24-2,DeepONMF_H2,2,nndsvd,0.3754460667723746,2x212,0.02760820009279996,24,0.24420659928315347,0.29859407986603564,0.023541699978522956,2,0.33715629365950334,0.15247081056100098,0.003156699938699603
14,SNR_0db,N,New_N_015.wav,24-2,DeepONMF_H2,2,nndsvd,0.37633493258284817,2x212,0.02728819998446852,24,0.25333574296301076,0.29329080704833543,0.023909399984404445,2,0.33331176941917745,0.14873529903631405,0.0025809999788179994
15,SNR_0db,N,New_N_016.wav,24-2,DeepONMF_H2,2,nndsvd,0.3786278501906636,2x212,0.028597700060345232,24,0.25217282797299045,0.295372356098605,0.02531360008288175,2,0.3405515487883212,0.17181489635322117,0.002535699983127415
16,SNR_0db,N,New_N_017.wav,24-2,DeepONMF_H2,2,nndsvd,0.3859034865077231,2x212,0.025813800049945712,24,0.25254533068044893,0.30028985227265526,0.021918199956417084,2,0.3509154058734647,0.15435922564974996,0.003111800062470138
17,SNR_0db,N,New_N_018.wav,24-2,DeepONMF_H2,2,nndsvd,0.3789735501266941,2x212,0.025971899973228574,24,0.2502908355096573,0.29693046687936686,0.02254409994930029,2,0.3371709838660583,0.15443149614583052,0.0025946999667212367
18,SNR_0db,N,New_N_019.wav,24-2,DeepONMF_H2,2,nndsvd,0.3785942661583016,2x212,0.02867190004326403,24,0.24854328951452387,0.2958135530522882,0.025355399935506284,2,0.33439289494427715,0.13800785867291493,0.0025473999558016658
19,SNR_0db,N,New_N_020.wav,24-2,DeepONMF_H2,2,nndsvd,0.3803263022748245,2x212,0.0260144000640139,24,0.250181504554813,0.30081498935290263,0.022778700105845928,2,0.3355226054684834,0.14429484464507908,0.0025689000030979514
