distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
3-14,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9324999999999999,0.8062482943469785,0.83125,200
3-14,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.7613873628502784,0.803125,200
3-14,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9200000000000002,0.7551277916572035,0.8,200
3-14,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9324999999999999,0.7884981961444727,0.83125,200
3-14,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.695,0.9237500000000001,0.7776919923352964,0.809375,200
3-14,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7387742534148847,0.815625,200
3-14,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.6199999999999999,0.905,0.6540579385986712,0.7625000000000001,200
3-14,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6789627016386737,0.78125,200
3-14,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.7029266391335357,0.8031250000000002,200
3-14,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.7217908634475918,0.7875000000000001,200
3-14,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.9612499999999999,0.8711690292465042,0.903125,200
3-14,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.9662499999999999,0.8660049370918935,0.915625,200
3-14,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.866260384319142,0.9125,200
3-14,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.846557862988601,0.903125,200
3-14,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8974529914529914,0.93125,200
3-14,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7772325694686368,0.853125,200
3-14,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.9387500000000001,0.7613251633986928,0.846875,200
3-14,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000002,0.9274999999999999,0.7192813495927174,0.81875,200
3-14,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,145,745,55,55,0.89,0.7250000000000001,0.93125,0.720985526568725,0.828125,200
3-14,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7413720930232558,0.8375,200
3-14,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9400723196358627,0.9625,200
3-14,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9152565856396226,0.94375,200
3-14,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9168632208904471,0.946875,200
3-14,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,185,785,15,15,0.9700000000000001,0.925,0.98125,0.9248351648351649,0.953125,200
3-14,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9499943737785934,0.9687499999999998,200
3-14,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8859120617944148,0.925,200
3-14,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.9787500000000001,0.9218378075824883,0.946875,200
3-14,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8442586156743268,0.896875,200
3-14,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.9612499999999999,0.8493464541820852,0.903125,200
3-14,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.869449325490165,0.915625,200
