clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,26,159,1,14,0.925,0.65,0.99375,0.9629629629629629,0.821875,40
AS,26,154,6,14,0.9,0.65,0.9625,0.8125,0.80625,40
MR,38,126,34,2,0.82,0.95,0.7875,0.5277777777777778,0.8687499999999999,40
MS,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
MVP,28,153,7,12,0.905,0.7,0.95625,0.8,0.828125,40
PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.9362499999999999,0.8030010893246187,0.840625,200
