,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.0,2.0
AS,0.0,95.5,3.0,0.5,1.0
MR,4.0,4.5,88.5,1.5,1.5
MS,1.0,0.0,1.5,94.0,3.5000000000000004
MVP,5.0,2.5,3.0,1.0,88.5
