indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
56,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23531017856752234,7x212,126x7,0.035033800173550844
57,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23664739227861328,7x212,126x7,0.03528350009582937
58,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23393493414546418,7x212,126x7,0.034054100047796965
59,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2350216715694167,7x212,126x7,0.03482099995017052
60,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23885880333591591,7x212,126x7,0.03587219980545342
61,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2345469090350587,7x212,126x7,0.03502739989198744
62,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23681716811672796,7x212,126x7,0.03410689998418093
63,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2353367235824587,7x212,126x7,0.03588189999572933
64,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23668011796487584,7x212,126x7,0.037137400126084685
65,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23516603518630239,7x212,126x7,0.039307900005951524
66,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2347266524994228,7x212,126x7,0.034741299925372005
67,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23804103663535933,7x212,126x7,0.03385729994624853
68,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2393145986349764,7x212,126x7,0.03400760004296899
69,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23776425952306535,7x212,126x7,0.03391529992222786
70,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23830736043103148,7x212,126x7,0.0350101999938488
71,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2385861722581305,7x212,126x7,0.034138299990445375
72,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23822376942197698,7x212,126x7,0.03429039986804128
73,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23934490402812852,7x212,126x7,0.034670199966058135
74,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2400573803673344,7x212,126x7,0.03513640002347529
75,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23906760241646122,7x212,126x7,0.034315999830141664
76,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23772320589744597,7x212,126x7,0.03476510010659695
77,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23888964595372084,7x212,126x7,0.03519709990359843
78,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2412431204305237,7x212,126x7,0.034238999942317605
79,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23975480642057403,7x212,126x7,0.035199400037527084
80,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23781343889626913,7x212,126x7,0.03441469999961555
81,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23842101434078242,7x212,126x7,0.0349522999022156
82,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2381517638553964,7x212,126x7,0.03496299986727536
83,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23915047636893294,7x212,126x7,0.03425040002912283
84,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23833245502167708,7x212,126x7,0.03455570014193654
85,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23870793810619614,7x212,126x7,0.03607369982637465
86,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23919704071464515,7x212,126x7,0.03434960008598864
87,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23682743829924743,7x212,126x7,0.03540860000066459
88,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23739773995236063,7x212,126x7,0.03514029993675649
89,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23789136785720136,7x212,126x7,0.03624070016667247
90,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23891589355593407,7x212,126x7,0.03520729998126626
91,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23648188360609262,7x212,126x7,0.035496200202032924
92,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24001695079476737,7x212,126x7,0.03511179983615875
93,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24050910043097404,7x212,126x7,0.034520700108259916
94,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2386327307714915,7x212,126x7,0.03517449996434152
95,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23835149294461605,7x212,126x7,0.037033900152891874
96,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23702751759939109,7x212,126x7,0.03507979982532561
97,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24229482071894937,7x212,126x7,0.03692620014771819
98,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23568983344317532,7x212,126x7,0.03383430000394583
99,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23583921492104423,7x212,126x7,0.034379899967461824
100,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23582985214075375,7x212,126x7,0.03376780007965863
101,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23601102263806334,7x212,126x7,0.036894300021231174
102,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23571025313113275,7x212,126x7,0.034338600002229214
103,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23465190245529083,7x212,126x7,0.03332819999195635
104,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23410190675061315,7x212,126x7,0.03502089995890856
105,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2364692067931866,7x212,126x7,0.0349868000485003
106,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23345608718716962,7x212,126x7,0.03405130002647638
107,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2368150216170727,7x212,126x7,0.03508289996534586
108,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2340320164841648,7x212,126x7,0.03584109991788864
109,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23921030985191322,7x212,126x7,0.03433920000679791
110,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23490727893976115,7x212,126x7,0.034745399840176105
111,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23656680251231135,7x212,126x7,0.034483399940654635
112,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23647699226004698,7x212,126x7,0.034895600052550435
113,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2368811652712909,7x212,126x7,0.0340529999230057
114,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2363441948444263,7x212,126x7,0.03439670009538531
115,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23666019673071026,7x212,126x7,0.03372669988311827
116,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23442352898682148,7x212,126x7,0.03419529995881021
117,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2383624250064228,7x212,126x7,0.03502869978547096
118,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2346446369460606,7x212,126x7,0.03549510007724166
119,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23625601282100037,7x212,126x7,0.03581309993751347
120,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2392516350613516,7x212,126x7,0.03819719981402159
121,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23656159801223506,7x212,126x7,0.03417199989780784
122,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.234158844409515,7x212,126x7,0.035920599941164255
123,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2357643188072681,7x212,126x7,0.03737800009548664
124,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2381471211772825,7x212,126x7,0.035441100131720304
125,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23210555927160584,7x212,126x7,0.03595829987898469
126,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23335816188191108,7x212,126x7,0.055334199918434024
127,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23332728224052798,7x212,126x7,0.039248500019311905
128,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23230226354709993,7x212,126x7,0.03707069996744394
129,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23261316105649735,7x212,126x7,0.03668510005809367
130,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23316693512438952,7x212,126x7,0.03613230003975332
131,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23294764952085512,7x212,126x7,0.03423110023140907
132,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2336179709983297,7x212,126x7,0.03573970007710159
133,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23303237664960288,7x212,126x7,0.03465269994921982
134,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23335551906751378,7x212,126x7,0.033934300066903234
135,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23373618360844534,7x212,126x7,0.03468580008484423
136,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2346179727170225,7x212,126x7,0.035181500017642975
137,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2346961087878397,7x212,126x7,0.03565459977835417
138,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2339867266747945,7x212,126x7,0.03535229992121458
139,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23346899832872162,7x212,126x7,0.03489800007082522
140,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23278034226543848,7x212,126x7,0.03541749995201826
141,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23554821198402986,7x212,126x7,0.03418059996329248
142,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23437085886913062,7x212,126x7,0.03504889993928373
143,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23318195962065072,7x212,126x7,0.035846699960529804
144,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23356776121497969,7x212,126x7,0.0348620000295341
145,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23283878866511407,7x212,126x7,0.03421010007150471
146,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23244445245579595,7x212,126x7,0.03450639988295734
147,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23191973567181734,7x212,126x7,0.03406769991852343
148,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23264379931372495,7x212,126x7,0.034753500018268824
149,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23263961088198373,7x212,126x7,0.03481060010381043
150,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2337684631188557,7x212,126x7,0.03454469982534647
151,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23207472215799452,7x212,126x7,0.03445060015656054
152,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23306839837519377,7x212,126x7,0.03497779997996986
153,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.232599776431035,7x212,126x7,0.03366509987972677
154,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23531968437689826,7x212,126x7,0.034854300087317824
155,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2351150723030338,7x212,126x7,0.035340300062671304
156,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23526799012802077,7x212,126x7,0.034470400074496865
157,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24082721188487544,7x212,126x7,0.035973899997770786
158,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2414655520080688,7x212,126x7,0.03849889989942312
159,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24074771657807506,7x212,126x7,0.03760590008459985
160,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.242711067346644,7x212,126x7,0.03531170007772744
161,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24177874153562662,7x212,126x7,0.035590399987995625
162,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23860590595356243,7x212,126x7,0.03777820011600852
163,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24185940843787454,7x212,126x7,0.034077499993145466
164,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24068453649190205,7x212,126x7,0.034347299952059984
165,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24315553531712017,7x212,126x7,0.03450369997881353
166,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24029257354664046,7x212,126x7,0.035739699844270945
167,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24427594514267503,7x212,126x7,0.035487699788063765
168,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24273878449740552,7x212,126x7,0.03385500004515052
169,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2423806322383954,7x212,126x7,0.0341964999679476
170,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24500204560425645,7x212,126x7,0.033932500053197145
171,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24146491530882827,7x212,126x7,0.03640590002760291
172,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24083696744237781,7x212,126x7,0.035175800090655684
173,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24532047686066588,7x212,126x7,0.035129399970173836
174,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2396060117110065,7x212,126x7,0.03411639994010329
175,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24064664885848058,7x212,126x7,0.034849599935114384
176,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24073502882009468,7x212,126x7,0.03585510002449155
177,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24141140219209195,7x212,126x7,0.03530350001528859
178,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24161965879066474,7x212,126x7,0.033883800031617284
179,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24260427201940532,7x212,126x7,0.03538489993661642
180,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24187697073417264,7x212,126x7,0.038062599953264
181,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24312808718231382,7x212,126x7,0.0366801000200212
182,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23967610931705646,7x212,126x7,0.03711579996161163
183,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23947776823143876,7x212,126x7,0.03583439998328686
184,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2432916308573922,7x212,126x7,0.035100100096315145
185,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24161535339401008,7x212,126x7,0.03941520000807941
186,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2433613797788179,7x212,126x7,0.035498399985954165
187,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2405979681632007,7x212,126x7,0.03489020001143217
188,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24291395359864593,7x212,126x7,0.03558809985406697
189,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.241654197494734,7x212,126x7,0.036264900118112564
190,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24204624859563328,7x212,126x7,0.03550520003773272
191,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24153031006732048,7x212,126x7,0.03398389997892082
192,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2452206819011825,7x212,126x7,0.0357956001535058
193,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2425982892536332,7x212,126x7,0.03527390002273023
194,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2465601805270742,7x212,126x7,0.03356040013022721
195,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2511618222606084,7x212,126x7,0.03591460012830794
196,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25841816526772327,7x212,126x7,0.033304299926385283
197,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24942287863811327,7x212,126x7,0.033335600048303604
198,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25941401449981544,7x212,126x7,0.03447269997559488
199,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2527676357836611,7x212,126x7,0.03533350001089275
200,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.26200364196762527,7x212,126x7,0.03396559995599091
201,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25338734788867895,7x212,126x7,0.03517960011959076
202,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2560591185567413,7x212,126x7,0.03531119995750487
203,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2598134328842372,7x212,126x7,0.034046499989926815
204,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.251783962292355,7x212,126x7,0.034352000104263425
205,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.260583252428737,7x212,126x7,0.03674420015886426
206,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25566068505925804,7x212,126x7,0.03527250001206994
207,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25526300914223654,7x212,126x7,0.03488569986075163
208,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25057325468982183,7x212,126x7,0.03490329999476671
209,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2608341437696469,7x212,126x7,0.034870400093495846
210,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25984286571943266,7x212,126x7,0.034022900043055415
211,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2620592271935978,7x212,126x7,0.034534700214862823
212,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2608222307473129,7x212,126x7,0.03680960019119084
213,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25691773116550065,7x212,126x7,0.03697640006430447
214,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25414225235090215,7x212,126x7,0.034518899861723185
215,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.26176937044128695,7x212,126x7,0.03549779998138547
216,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25612566762060657,7x212,126x7,0.03517180006019771
217,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2622512758355693,7x212,126x7,0.034346799831837416
218,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2586661384249147,7x212,126x7,0.034529800061136484
219,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2524024837400123,7x212,126x7,0.041812799870967865
220,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2568094469993252,7x212,126x7,0.04026519996114075
221,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.257022794190396,7x212,126x7,0.03574980003759265
222,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.26218891658315563,7x212,126x7,0.034945699851959944
223,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2578394564380963,7x212,126x7,0.0342552000656724
224,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2638597272557146,7x212,126x7,0.0333988000638783
225,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25056162736870563,7x212,126x7,0.03437149990350008
226,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25729794044975335,7x212,126x7,0.03406969993375242
227,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2635947572948469,7x212,126x7,0.03323530009947717
228,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25507752080459284,7x212,126x7,0.03340890002436936
229,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25382953892576876,7x212,126x7,0.034110700013116
230,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2598187539816886,7x212,126x7,0.03507380001246929
231,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2502480093594937,7x212,126x7,0.034763900097459555
232,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2589589603277675,7x212,126x7,0.03645299980416894
233,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2607404697799124,7x212,126x7,0.03427960001863539
234,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25803159538475795,7x212,126x7,0.03442749986425042
235,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.26385481900448776,7x212,126x7,0.03437070013023913
236,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2611472034451762,7x212,126x7,0.03500619996339083
237,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25084290525725295,7x212,126x7,0.03404609998688102
238,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25352660541639493,7x212,126x7,0.034382699988782406
239,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2707150986890993,7x212,126x7,0.03441890003159642
240,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2587427160909237,7x212,126x7,0.03484960016794503
241,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.25994275030391,7x212,126x7,0.0347414999268949
242,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2586344211684084,7x212,126x7,0.03577680001035333
243,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2565539320130943,7x212,126x7,0.035542799858376384
244,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.24827472955603577,7x212,126x7,0.0344221000559628
245,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.26057358578629075,7x212,126x7,0.03461269987747073
246,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.2637958155511424,7x212,126x7,0.0357765001244843
247,SNR_8db,DeepONMF,9-8-7,3,0.05,False,0.23134384258654164,7x212,126x7,0.035522100050002337
