,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.5,94.5,2.5,1.0,1.5
MR,2.0,5.5,89.0,2.0,1.5
MS,0.0,0.5,1.5,93.5,4.5
MVP,4.0,3.0,2.5,1.5,89.0
