,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.5,0.0
AS,0.0,95.5,2.5,0.0,2.0
MR,1.5,2.5,92.5,2.5,1.0
MS,0.0,1.0,0.0,95.0,4.0
MVP,3.5000000000000004,2.0,3.0,2.0,89.5
