indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,16-10-4,3,0.3835635878602357,126x4,4x212,16,0.04582067574715868,0.3664533930232015,0.010273400002915878,10,0.25014754798947464,0.1408734987003183,0.004170100000919774,4,0.6000908667841071,0.16689565116291927,0.0024561999962315895
1,N,New_N_002.wav,16-10-4,3,0.30708487192291745,126x4,4x212,16,0.04709670108779215,0.3925864305579614,0.00924479999957839,10,0.28345861643601106,0.21429338248066088,0.0035929000005126,4,0.5737893194783645,0.23379679617606938,0.002437100003589876
2,N,New_N_003.wav,16-10-4,3,0.27654275027494296,126x4,4x212,16,0.05030478759964214,0.3890006840805228,0.009418100002221763,10,0.18166536275396708,0.26130717704518447,0.003713199999765493,4,0.4930260497892043,0.22156078783607847,0.0025393999967491254
3,N,New_N_004.wav,16-10-4,3,0.28102160412048593,126x4,4x212,16,0.04835497664671261,0.373150694932677,0.008960300001490396,10,0.28146023363195927,0.172567960872916,0.004253399994922802,4,0.5767024797690017,0.19497449712270967,0.002590000003692694
4,N,New_N_005.wav,16-10-4,3,0.27227320021132584,126x4,4x212,16,0.04610841540831754,0.38027144276388847,0.00869109999621287,10,0.28021492228426986,0.1592252199710773,0.004646699999284465,4,0.6051580652758028,0.10737359292632372,0.0025679999962449074
5,N,New_N_006.wav,16-10-4,3,0.26586234102735395,126x4,4x212,16,0.04811424495303912,0.38638264022820873,0.009115100001508836,10,0.2646827872326202,0.20961381057375625,0.0036975000039092265,4,0.5343805395228001,0.20384084537705105,0.002596600003016647
6,N,New_N_007.wav,16-10-4,3,0.3022969260278525,126x4,4x212,16,0.04716153224142841,0.3757640557365287,0.008377000005566515,10,0.28686746526370455,0.15726424418467125,0.003946600001654588,4,0.6145307128105424,0.1723142752511235,0.002924899999925401
7,N,New_N_008.wav,16-10-4,3,0.3127713261491023,126x4,4x212,16,0.05105466208967194,0.3652138892843935,0.008253100000729319,10,0.2703570777305303,0.20707568752476632,0.0033904000010807067,4,0.5495486710392723,0.21654805379210254,0.0021583999987342395
8,N,New_N_009.wav,16-10-4,3,0.3237134292041569,126x4,4x212,16,0.04280859334864746,0.35771027904054176,0.007834999996703118,10,0.22166669824216792,0.2143403840215898,0.0030478999979095533,4,0.46483550091221587,0.1594731080840819,0.002088400004140567
9,N,New_N_010.wav,16-10-4,3,0.3040169024523554,126x4,4x212,16,0.053390499715027434,0.3741503276587071,0.008352500000910368,10,0.22439553694774558,0.1654589294675698,0.0036308000053395517,4,0.4754640767567244,0.18144791363660576,0.002057900004729163
10,N,New_N_011.wav,16-10-4,3,0.358955957914328,126x4,4x212,16,0.04695648935895342,0.3620462926361328,0.008576299995183945,10,0.20926527900721745,0.20387877700552673,0.0030563999971491285,4,0.4861482079154002,0.21723431519246153,0.002049299997452181
11,N,New_N_012.wav,16-10-4,3,0.3498445494964779,126x4,4x212,16,0.05601254255003621,0.3533894813814431,0.008054599995375611,10,0.2804545470687287,0.1630288754563223,0.00440080000407761,4,0.5753373302481387,0.1289682516781807,0.002038200000242796
12,N,New_N_013.wav,16-10-4,3,0.3284791739239968,126x4,4x212,16,0.04786973080656464,0.3356009943567185,0.007821699997293763,10,0.23560265796777966,0.17348595902068845,0.0030804999987594783,4,0.5662168364496605,0.18201504147765005,0.002067599998554215
13,N,New_N_014.wav,16-10-4,3,0.327713014033587,126x4,4x212,16,0.05228026242813208,0.4015521370372509,0.007701999995333608,10,0.2612449144787464,0.1749928526235098,0.0036876000012853183,4,0.5677226411540335,0.18252337322886217,0.0020610000065062195
14,N,New_N_015.wav,16-10-4,3,0.3533325861649824,126x4,4x212,16,0.05650168567646519,0.38916295530558076,0.008604999995441176,10,0.230193020409076,0.2453318401998199,0.003195500001311302,4,0.5601872636894736,0.24017318439304494,0.0021543000038946047
15,N,New_N_016.wav,16-10-4,3,0.26641485728968795,126x4,4x212,16,0.05011135558693785,0.38673284546803194,0.008217499998863786,10,0.19209918362726772,0.21080134190466943,0.004487900005187839,4,0.5225319342181747,0.19653844144228674,0.0022431999968830496
16,N,New_N_017.wav,16-10-4,3,0.30968746088249494,126x4,4x212,16,0.04603430794122741,0.3545752062037356,0.00803979999909643,10,0.2605357726337643,0.19936568699890833,0.004103500003111549,4,0.5071181693721454,0.17404175392853502,0.0023068000009516254
17,N,New_N_018.wav,16-10-4,3,0.23349647154419614,126x4,4x212,16,0.048977229595673265,0.3674646071285261,0.007931799998914357,10,0.19799350073271463,0.24266222171389265,0.0040929999959189445,4,0.5338100745550689,0.18492036406917076,0.002202499999839347
18,N,New_N_019.wav,16-10-4,3,0.2659836440604313,126x4,4x212,16,0.05435948040949668,0.38783939549944585,0.007660100003704429,10,0.291687455629401,0.2406594741438916,0.004027000002679415,4,0.5896973943769844,0.2742389603201255,0.0021198999966145493
19,N,New_N_020.wav,16-10-4,3,0.3152174880092305,126x4,4x212,16,0.047939631317121624,0.39322234082280283,0.007657200003450271,10,0.29461882405517376,0.21878787333569075,0.0035040000002481975,4,0.5775787199701272,0.20698040153151598,0.002188000005844515
20,N,New_N_021.wav,16-10-4,3,0.26026121524905366,126x4,4x212,16,0.05045864640293221,0.3767355342313157,0.007738000000244938,10,0.21398887240273148,0.20426185389548882,0.004024100002425257,4,0.5443012621177566,0.12781826959175482,0.002355500000703614
21,N,New_N_022.wav,16-10-4,3,0.28867925235688957,126x4,4x212,16,0.05198854785186145,0.33888763088494667,0.0077672999977949075,10,0.23724908468129616,0.17632841421614034,0.0037358999979915097,4,0.5261886708595276,0.17877051851373385,0.0021161999975447543
22,N,New_N_023.wav,16-10-4,3,0.3348182940167673,126x4,4x212,16,0.048657383457922185,0.3500800910984723,0.007736500003375113,10,0.25479230794692914,0.1926664241007495,0.00359250000474276,4,0.5708066394679039,0.17495195156533772,0.00211719999788329
23,N,New_N_024.wav,16-10-4,3,0.2977413442653222,126x4,4x212,16,0.05045155167037649,0.3816727205320876,0.00804170000628801,10,0.21281716972580703,0.20640906523934047,0.0031061000045156106,4,0.47962084135260064,0.21359078492532557,0.0020831000001635402
24,N,New_N_025.wav,16-10-4,3,0.2513333060982638,126x4,4x212,16,0.051796295268747794,0.38340290772513014,0.008578400003898423,10,0.2440944399462017,0.22843750914580532,0.004110200003196951,4,0.5381084050536326,0.20708566432742845,0.0020178000049781986
25,N,New_N_026.wav,16-10-4,3,0.3287371392374979,126x4,4x212,16,0.05806386144542874,0.39048020735433087,0.008167100000719074,10,0.30656887995107535,0.22936906733886014,0.0030091000007814728,4,0.5399764405002512,0.23755267782460443,0.0020217000055708922
26,N,New_N_027.wav,16-10-4,3,0.292365633845517,126x4,4x212,16,0.04283529768566823,0.3864583314892858,0.008145799998601433,10,0.2558789217536885,0.19067316747462917,0.0033401999971829355,4,0.5719181119641257,0.22170530548955614,0.002065600005153101
27,N,New_N_028.wav,16-10-4,3,0.2805627212495651,126x4,4x212,16,0.052573742579590334,0.36878605947729104,0.008930199997848831,10,0.24825807065061584,0.2001839086909212,0.003671099999337457,4,0.49715114252898845,0.22173141847157785,0.002039099999819882
28,N,New_N_029.wav,16-10-4,3,0.31879348115880357,126x4,4x212,16,0.05579972394308508,0.33743710450593684,0.00795240000297781,10,0.259809257945356,0.2153449321818584,0.0030944999962230213,4,0.5312265132195415,0.24709390215787774,0.0020798000041395426
