clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
AS,0,3,1,1,0.6,0.0,0.75,0.0,0.375,1
MR,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MS,1,1,3,0,0.4,1.0,0.25,0.25,0.625,1
MVP,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
PROMEDIO_MACRO,1,16,4,4,0.68,0.2,0.8,0.05,0.5,5
