,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,0.0,4.0
AS,0.5,95.0,3.5000000000000004,0.5,0.5
MR,2.0,4.0,90.5,2.5,1.0
MS,1.0,0.5,1.0,94.5,3.0
MVP,2.5,2.5,2.0,2.0,91.0
