base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_8db,DeepONMF_H2_opt_SNR0db,1,PROMEDIO_MACRO,1,16,4,4,0.68,0.2,0.8,0.04,0.5,5
SNR_8db,DeepONMF_H2_opt_SNR0db,2,PROMEDIO_MACRO,2,17,3,3,0.7600000000000001,0.4,0.85,0.16666666666666666,0.625,5
