,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,30,0,7,0,3
real_AS,0,34,5,0,1
real_MR,0,1,34,0,5
real_MS,0,0,5,32,3
real_MVP,6,4,5,2,23
