,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,27,5,5,3
real_MR,0,5,31,1,3
real_MS,5,4,0,29,2
real_MVP,10,4,0,1,25
