indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,original,N,New_N_001.wav,14,DeepONMF_H1,1,nndsvd,0.0806190634648827,14x212,0.02910040004644543,14,0.08061906346488269,0.22656222549747837,0.02804670005571097
1,original,N,New_N_002.wav,14,DeepONMF_H1,1,nndsvd,0.0736559229778472,14x212,0.029031199985183775,14,0.0736559229778472,0.24808841530262862,0.02788970002438873
2,original,N,New_N_003.wav,14,DeepONMF_H1,1,nndsvd,0.07903660288453167,14x212,0.029975000070407987,14,0.07903660288453167,0.21230493644168802,0.028938099974766374
3,original,N,New_N_004.wav,14,DeepONMF_H1,1,nndsvd,0.07922600951211804,14x212,0.02949750004336238,14,0.079226009512118,0.2469484191905362,0.02855019993148744
4,original,N,New_N_005.wav,14,DeepONMF_H1,1,nndsvd,0.07609529952320244,14x212,0.03036259999498725,14,0.0760952995232025,0.2555679432189188,0.029403400025330484
5,original,N,New_N_006.wav,14,DeepONMF_H1,1,nndsvd,0.08075105828008554,14x212,0.02924539998639375,14,0.08075105828008552,0.24784847831048193,0.028386799967847764
6,original,N,New_N_007.wav,14,DeepONMF_H1,1,nndsvd,0.07510746797315178,14x212,0.02938299998641014,14,0.07510746797315178,0.240615816320712,0.028487799922004342
7,original,N,New_N_008.wav,14,DeepONMF_H1,1,nndsvd,0.07389446923921748,14x212,0.030951900058425963,14,0.07389446923921751,0.20878686574774824,0.029850699938833714
8,original,N,New_N_009.wav,14,DeepONMF_H1,1,nndsvd,0.07841378297438464,14x212,0.029170299996621907,14,0.07841378297438464,0.2310836421819794,0.028215000056661665
9,original,N,New_N_010.wav,14,DeepONMF_H1,1,nndsvd,0.08534813167869229,14x212,0.02955029997974634,14,0.0853481316786923,0.243722149861961,0.028615099960006773
10,original,N,New_N_011.wav,14,DeepONMF_H1,1,nndsvd,0.07502833214657753,14x212,0.029139299993403256,14,0.07502833214657753,0.26014549433188855,0.0281906999880448
11,original,N,New_N_012.wav,14,DeepONMF_H1,1,nndsvd,0.07553123620598895,14x212,0.029457899974659085,14,0.07553123620598895,0.26063030890977756,0.028497799998149276
12,original,N,New_N_013.wav,14,DeepONMF_H1,1,nndsvd,0.08085718841203818,14x212,0.03607559995725751,14,0.08085718841203815,0.21515707171719653,0.03500459995120764
13,original,N,New_N_014.wav,14,DeepONMF_H1,1,nndsvd,0.07666853431703788,14x212,0.035885300021618605,14,0.07666853431703788,0.26752240427975427,0.034772800048813224
14,original,N,New_N_015.wav,14,DeepONMF_H1,1,nndsvd,0.08494502487952839,14x212,0.02990749990567565,14,0.08494502487952837,0.21286635046109306,0.02870899997651577
15,original,N,New_N_016.wav,14,DeepONMF_H1,1,nndsvd,0.07528077372497748,14x212,0.03181940002832562,14,0.07528077372497748,0.2287979350245438,0.03058919997420162
16,original,N,New_N_017.wav,14,DeepONMF_H1,1,nndsvd,0.07950606748814198,14x212,0.028638500021770597,14,0.07950606748814198,0.21515181365513014,0.02764099999330938
17,original,N,New_N_018.wav,14,DeepONMF_H1,1,nndsvd,0.07985827916337118,14x212,0.03216170007362962,14,0.07985827916337118,0.22190681060866713,0.031042000045999885
18,original,N,New_N_019.wav,14,DeepONMF_H1,1,nndsvd,0.08178849149022531,14x212,0.0357810000423342,14,0.08178849149022534,0.23118413123824028,0.03442100004758686
19,original,N,New_N_020.wav,14,DeepONMF_H1,1,nndsvd,0.08115110023229136,14x212,0.035153500037267804,14,0.08115110023229137,0.2202636026110983,0.03375249996315688
20,original,N,New_N_021.wav,14,DeepONMF_H1,1,nndsvd,0.07335750171142341,14x212,0.03642459993716329,14,0.07335750171142345,0.25483995743486154,0.03503260004799813
21,original,N,New_N_022.wav,14,DeepONMF_H1,1,nndsvd,0.07528719569428816,14x212,0.03293399990070611,14,0.07528719569428811,0.2324381120670441,0.031792699941433966
22,original,N,New_N_023.wav,14,DeepONMF_H1,1,nndsvd,0.07534243078677422,14x212,0.029139099991880357,14,0.07534243078677424,0.21192780478682313,0.028152800048701465
23,original,N,New_N_024.wav,14,DeepONMF_H1,1,nndsvd,0.07637175596498863,14x212,0.029247400001622736,14,0.07637175596498866,0.23475289955051812,0.028228199924342334
24,original,N,New_N_025.wav,14,DeepONMF_H1,1,nndsvd,0.09021857404800548,14x212,0.029008799931034446,14,0.09021857404800547,0.2405045975618703,0.027952800039201975
25,original,N,New_N_026.wav,14,DeepONMF_H1,1,nndsvd,0.07758835606922238,14x212,0.02837099996395409,14,0.07758835606922235,0.20859409902347165,0.02741420001257211
26,original,N,New_N_027.wav,14,DeepONMF_H1,1,nndsvd,0.07634860726358544,14x212,0.030355999944731593,14,0.07634860726358546,0.18570814782034614,0.02939210005570203
27,original,N,New_N_028.wav,14,DeepONMF_H1,1,nndsvd,0.07600791832367713,14x212,0.02976229996420443,14,0.07600791832367713,0.20138251241009505,0.028740599984303117
28,original,N,New_N_029.wav,14,DeepONMF_H1,1,nndsvd,0.07583248474285358,14x212,0.030712999985553324,14,0.07583248474285355,0.19919336802857912,0.029595999978482723
29,original,N,New_N_030.wav,14,DeepONMF_H1,1,nndsvd,0.08070805964258984,14x212,0.02955949993338436,14,0.08070805964258984,0.2469464047412726,0.028471600031480193
30,original,N,New_N_031.wav,14,DeepONMF_H1,1,nndsvd,0.07961043717402069,14x212,0.028801199980080128,14,0.07961043717402064,0.24725879728705732,0.02777570008765906
31,original,N,New_N_032.wav,14,DeepONMF_H1,1,nndsvd,0.08028207616385455,14x212,0.03887829999439418,14,0.08028207616385455,0.23498100857889928,0.03779700002633035
32,original,N,New_N_033.wav,14,DeepONMF_H1,1,nndsvd,0.07611986598146898,14x212,0.028270900016650558,14,0.07611986598146898,0.21500319992243944,0.027201800025068223
33,original,N,New_N_034.wav,14,DeepONMF_H1,1,nndsvd,0.08113201360305429,14x212,0.02916969999205321,14,0.08113201360305429,0.22762692488696762,0.028226799913682044
34,original,N,New_N_035.wav,14,DeepONMF_H1,1,nndsvd,0.07582650435294819,14x212,0.030290400027297437,14,0.07582650435294819,0.2286850253246459,0.02928980009164661
