indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.39284110195079597,2x212,0.02119419991504401,10,0.29454621741586984,0.3266234007341853,0.015212600002996624,4,0.18252707238216245,0.33119313188888805,0.0029730000533163548,2,0.16276608504810022,0.14307118048178533,0.002055899938568473
1,SNR_0db,N,New_N_002.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.38595046454890636,2x212,0.022362399962730706,10,0.2903974977180382,0.3422017142050626,0.015882099978625774,4,0.17879557836052307,0.3350470694320286,0.00317949999589473,2,0.15759395580559907,0.16268158237400504,0.002416800009086728
2,SNR_0db,N,New_N_003.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.393095483216601,2x212,0.019830600009299815,10,0.2951528229604197,0.3380294508260101,0.014449800015427172,4,0.17882421729086462,0.335107586479605,0.0026097999652847648,2,0.16474619122209544,0.14068538149895604,0.0020644000032916665
3,SNR_0db,N,New_N_004.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.39462530882991886,2x212,0.019661700003780425,10,0.2973401539371981,0.3521886672993859,0.01427970000077039,4,0.1813897215114991,0.31241256086036545,0.0028003999032080173,2,0.16501884205004103,0.143382270616554,0.0019459000322967768
4,SNR_0db,N,New_N_005.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3883109554743316,2x212,0.019539900007657707,10,0.2925738680362162,0.3307807099913524,0.014517300063744187,4,0.18049414707517666,0.360304488853632,0.002399899996817112,2,0.15921981906980895,0.14525490499767685,0.001966099953278899
5,SNR_0db,N,New_N_006.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3938892851471745,2x212,0.020739099942147732,10,0.29585904812058395,0.34956452760738377,0.014119199942797422,4,0.1780531726579145,0.33092142391618423,0.0036229999968782067,2,0.16708986547027635,0.14521057176205696,0.0019393999828025699
6,SNR_0db,N,New_N_007.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3984125344563529,2x212,0.021043000044301152,10,0.29576774869281985,0.32793317949704337,0.01449450000654906,4,0.1912578820776198,0.3165780639743427,0.0036084000021219254,2,0.16941041980808633,0.13094780872058345,0.0020538000389933586
7,SNR_0db,N,New_N_008.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3962210902663198,2x212,0.02000320004299283,10,0.2920626167922235,0.3422298719953145,0.014021600014530122,4,0.18575760209976225,0.30958610037806794,0.003196300007402897,2,0.17540671743035516,0.1354820840947003,0.0019853999838232994
8,SNR_0db,N,New_N_009.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3927430290598242,2x212,0.02065489999949932,10,0.29295631065530897,0.3517807099227758,0.015280800056643784,4,0.18251294805531362,0.3256192353591695,0.002512299921363592,2,0.1650992191114959,0.1396417862561977,0.002010400057770312
9,SNR_0db,N,New_N_010.wav,10-4-2,DeepONMF_H3,3,nndsvd,0.3961388824023654,2x212,0.02106290007941425,10,0.29291418187711904,0.35179666026184286,0.014614199986681342,4,0.18700716958080663,0.35814319661472166,0.0033321999944746494,2,0.16906480666657173,0.13777515932604967,0.0019561999943107367
