,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.5,95.5,2.5,1.0,0.5
MR,2.0,3.0,91.5,2.0,1.5
MS,0.5,0.0,0.5,94.5,4.5
MVP,3.5000000000000004,3.0,0.5,2.0,91.0
