,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,94.5,3.0,0.0,2.5
MR,1.5,4.0,91.0,2.0,1.5
MS,0.5,1.5,1.5,94.0,2.5
MVP,3.5000000000000004,2.5,4.0,1.5,88.5
