,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,31,4,3,2
real_MR,0,5,35,0,0
real_MS,0,8,3,29,0
real_MVP,0,2,3,2,33
