,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,1,1,3
real_AS,0,39,0,1,0
real_MR,0,0,40,0,0
real_MS,1,0,0,39,0
real_MVP,1,1,1,0,37
