clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,28,157,3,12,0.925,0.7,0.98125,0.9032258064516129,0.840625,40
MR,32,132,28,8,0.82,0.8,0.825,0.5333333333333333,0.8125,40
MS,27,159,1,13,0.93,0.675,0.99375,0.9642857142857143,0.8343750000000001,40
MVP,28,148,12,12,0.88,0.7,0.925,0.7,0.8125,40
PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412499999999999,0.8055348244726688,0.853125,200
