clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,28,158,2,12,0.93,0.7,0.9875,0.9333333333333333,0.84375,40
AS,28,153,7,12,0.905,0.7,0.95625,0.8,0.828125,40
MR,38,122,38,2,0.8,0.95,0.7625,0.5,0.85625,40
MS,26,159,1,14,0.925,0.65,0.99375,0.9629629629629629,0.821875,40
MVP,27,155,5,13,0.91,0.675,0.96875,0.84375,0.821875,40
PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337499999999999,0.8080092592592593,0.834375,200
