,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,2,0,0,2
real_AS,0,31,3,4,2
real_MR,0,13,23,4,0
real_MS,8,11,0,20,1
real_MVP,15,7,2,2,14
