epoca,loss_train,loss_val
1,1.381254549089231,0.7454834580421448
2,0.939487287872716,0.5952504277229309
3,0.6795856780127475,0.4965573251247406
4,0.5647576670897635,0.4167734980583191
5,0.46629392708602707,0.3377445936203003
6,0.4578121951536128,0.3474665880203247
7,0.35437727013700887,0.32381850481033325
8,0.32090039668898834,0.3626890480518341
9,0.31254190564351647,0.3322056233882904
10,0.25949729028108875,0.38612478971481323
11,0.27757379716556324,0.30604392290115356
12,0.22258172890073374,0.3293658494949341
13,0.21467949136307365,0.2868543565273285
14,0.177441780430902,0.25423121452331543
15,0.20626940735076604,0.2640155553817749
16,0.16619526178232932,0.27446290850639343
17,0.14686098013465343,0.29049476981163025
18,0.12080837531922091,0.305916965007782
19,0.11112517656415309,0.2964125871658325
20,0.12951854058222748,0.3151114284992218
21,0.1389644943854747,0.2716849446296692
22,0.11053405092465446,0.27791374921798706
23,0.11170938372379169,0.29881441593170166
24,0.08394456523666649,0.34925001859664917
