,N,AS,MR,MS,MVP
N,96.5,0.0,0.0,2.0,1.5
AS,0.0,96.5,2.5,0.0,1.0
MR,2.5,6.0,88.5,2.0,1.0
MS,0.5,0.5,1.0,93.0,5.0
MVP,2.0,1.5,2.0,3.0,91.5
