,N,AS,MR,MS,MVP
N,96.0,0.0,1.0,0.0,3.0
AS,0.5,94.0,2.5,0.5,2.5
MR,3.0,6.5,84.0,3.5000000000000004,3.0
MS,1.0,0.0,2.0,92.5,4.5
MVP,6.0,2.5,1.5,1.5,88.5
