base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_5db,DeepONMF_H2_opt_original,1,PROMEDIO_MACRO,196,796,4,4,0.992,0.9800000000000001,0.9949999999999999,0.9804699365674976,0.9875,200
SNR_5db,DeepONMF_H2_opt_original,2,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862500000000001,0.946231365533691,0.965625,200
SNR_5db,DeepONMF_H2_opt_original,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9252313946216386,0.953125,200
SNR_5db,DeepONMF_H2_opt_original,4,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9605269434767599,0.975,200
SNR_5db,DeepONMF_H2_opt_original,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9501469306347354,0.96875,200
