epoca,loss_train,loss_val
1,1.3497881748174365,0.7102306485176086
2,0.8581753333932475,0.4972432255744934
3,0.6194679941001692,0.40650680661201477
4,0.5844068935042933,0.37230536341667175
5,0.4738580196311599,0.3613857626914978
6,0.39818781535876424,0.3329940736293793
7,0.35088963257639033,0.3451124131679535
8,0.36375711897486135,0.3473150134086609
9,0.31158019621905525,0.28138047456741333
10,0.22269049747601935,0.3110828101634979
11,0.2611230512296683,0.3104953467845917
12,0.2139270303182696,0.2650885283946991
13,0.23496294619613572,0.2641908824443817
14,0.1575998715370109,0.348171204328537
15,0.19171587076332225,0.26770710945129395
16,0.14450330064190844,0.3340335488319397
17,0.1619724551166751,0.3365520238876343
18,0.13311932530058057,0.2730453312397003
19,0.13020569920129338,0.2706812620162964
20,0.09724364645386997,0.32848212122917175
21,0.09534762973750108,0.3039754033088684
22,0.08251199806966868,0.3279851973056793
23,0.08634620928665084,0.35413825511932373
