,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.5,95.5,2.5,0.0,1.5
MR,1.0,3.5000000000000004,92.5,2.5,0.5
MS,0.5,1.0,0.5,94.5,3.5000000000000004
MVP,3.0,3.5000000000000004,2.0,2.5,89.0
