,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,29,2,6,3
real_MR,0,3,31,6,0
real_MS,2,4,0,32,2
real_MVP,10,4,1,3,22
