clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,148,12,3,0.925,0.925,0.925,0.7551020408163265,0.925,40
AS,29,149,11,11,0.89,0.725,0.93125,0.725,0.828125,40
MR,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
MS,32,143,17,8,0.875,0.8,0.89375,0.6530612244897959,0.846875,40
MVP,22,154,6,18,0.88,0.55,0.9625,0.7857142857142857,0.7562500000000001,40
PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7549999999999999,0.9387500000000001,0.7661284513805521,0.846875,200
