,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,23,8,6,3
real_MR,1,3,32,2,2
real_MS,5,3,0,27,5
real_MVP,10,5,0,1,24
