indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,32-20-13-8,4,0.4036697056717122,8x212,0.10463620000518858,32,0.03077230408545064,0.4181943841527304,20,0.2238135091101626,0.17178794077485432,13,0.34330011398265814,0.14870629857790113,8,0.4532382695265323,0.14734886830684277
1,32-20-13-8,4,0.39437792714364556,8x212,0.11012100000516511,32,0.029075210025538416,0.4030080965383689,20,0.22337759881300853,0.15470745062142593,13,0.34213045055921015,0.09647769898139631,8,0.4877383118485892,0.08953026665684516
2,32-20-13-8,4,0.4305306147345093,8x212,0.09418529999675229,32,0.030007875996624238,0.4160119092721339,20,0.24820698634338292,0.14933454968305515,13,0.41102543613216097,0.1035791894353169,8,0.493078605240433,0.1061844704602817
3,32-20-13-8,4,0.4122259036730551,8x212,0.10811800000374205,32,0.03319582235516729,0.4163060375271343,20,0.23861218708994233,0.12939330962281284,13,0.35731335578522144,0.08545957111715612,8,0.4835599945797348,0.09413561281415984
4,32-20-13-8,4,0.4486761146114078,8x212,0.08314790000440553,32,0.029304956970745328,0.4000801408184878,20,0.2069708412650897,0.10556759101388642,13,0.39794452218427345,0.08840826942097864,8,0.48982561019955945,0.10001198092445171
5,32-20-13-8,4,0.4216588425294859,8x212,0.0832966000016313,32,0.03491377448495453,0.43158063245086836,20,0.22543036082848358,0.12587601633160786,13,0.38636985985365063,0.08401804323761188,8,0.5028673404534019,0.08611375723765537
6,32-20-13-8,4,0.40541943918503026,8x212,0.10419230000115931,32,0.03496971647164624,0.4163728889833498,20,0.22558257603300794,0.14283683926782761,13,0.35530135976779775,0.10770706947113058,8,0.464347893913081,0.13718605043169121
7,32-20-13-8,4,0.39978384988131815,8x212,0.08116259999223985,32,0.035594863218921,0.4140648892822867,20,0.23149099836894707,0.12524632755728393,13,0.3668928724370384,0.09940638623391061,8,0.45029729700786797,0.08879771349790769
8,32-20-13-8,4,0.43467783210263555,8x212,0.09704989998135716,32,0.03108493573728043,0.4109223039692219,20,0.23255269907201104,0.1626960120947885,13,0.37267869395924297,0.0952014555868368,8,0.49193402778813283,0.0953534140091566
9,32-20-13-8,4,0.40801060498918335,8x212,0.10991440000361763,32,0.032053616718566894,0.4049912764553477,20,0.2266013309102444,0.12953767736373714,13,0.40027135535935365,0.09747965621615795,8,0.5101491967923402,0.08749929276230509
10,32-20-13-8,4,0.3960501062160207,8x212,0.10830300001543947,32,0.035812051350735494,0.3898721160485333,20,0.21189770977105413,0.16568597725014053,13,0.3449796963263462,0.1637331656677051,8,0.4532309418988087,0.15147235423196845
11,32-20-13-8,4,0.4290118232561605,8x212,0.10142809999524616,32,0.03353854604035289,0.3905716106641929,20,0.239257996550089,0.10785322875449721,13,0.379457163076423,0.07814718501405493,8,0.4240955878754791,0.0735212378447917
12,32-20-13-8,4,0.3891581478177354,8x212,0.11110750000807457,32,0.032749578859873986,0.3946011657820781,20,0.23784055040766142,0.1429337593601759,13,0.35606511472834096,0.09468904351173528,8,0.4917957085819095,0.08473455292788463
13,32-20-13-8,4,0.3761808374958124,8x212,0.08784590000868775,32,0.030754100364769537,0.4062048130847738,20,0.2519528379427294,0.1723324898515557,13,0.34671183986914766,0.11204601993059568,8,0.4773744128893356,0.09637353274908789
14,32-20-13-8,4,0.40712033014301624,8x212,0.09805510001024231,32,0.03155250417770471,0.4075280798876525,20,0.20571684254759076,0.15203161863589956,13,0.3435398853269975,0.11129301096741696,8,0.4362758380104006,0.08870604361151997
15,32-20-13-8,4,0.41374270413616193,8x212,0.10559510000166483,32,0.02956634140919177,0.40191474552495127,20,0.21470049086901705,0.1378413213549732,13,0.38676728183657716,0.09733407495121361,8,0.5105303497075981,0.1040726643743266
16,32-20-13-8,4,0.38069823342226583,8x212,0.10203839998575859,32,0.03562341764622927,0.4222078010328016,20,0.25016053587698933,0.13750271276791065,13,0.3740905378955053,0.12206565523224988,8,0.47046470854951766,0.12028862308836208
17,32-20-13-8,4,0.3859204313074727,8x212,0.0882080000010319,32,0.033727096694035966,0.4278128245734627,20,0.24681783248983208,0.14849577280157866,13,0.3748987688514911,0.09802038720351731,8,0.5277518872427177,0.10160640238367488
18,32-20-13-8,4,0.4053559346531542,8x212,0.09502550002071075,32,0.029512480962526136,0.38203759038454443,20,0.24607838552724942,0.16215482705858567,13,0.39441025960830783,0.13471854887649215,8,0.4920267327338226,0.13224455565323417
19,32-20-13-8,4,0.444203839755566,8x212,0.09322510001948103,32,0.034039767556976984,0.4147932319952596,20,0.2289474946044642,0.1511700841460835,13,0.32672296059504086,0.10531219124323399,8,0.43481253117880736,0.08553569834363864
20,32-20-13-8,4,0.4190218880684039,8x212,0.09262510002008639,32,0.035478594278164195,0.40024905806491895,20,0.18224154413660903,0.10954490257874513,13,0.4030044574395163,0.09507165463956867,8,0.4633027487507082,0.08134200803195395
