base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_0db,NMF_W_7,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8844648250663288,0.925,200
SNR_0db,NMF_W_7,2,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.7938516290345559,0.86875,200
SNR_0db,NMF_W_7,3,PROMEDIO_MACRO,157,757,43,43,0.914,0.785,0.94625,0.7930736780833865,0.865625,200
SNR_0db,NMF_W_7,4,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8276763958799591,0.890625,200
SNR_0db,NMF_W_7,5,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8792906178489701,0.91875,200
