epoca,loss_train,loss_val
1,1.3534014225006104,0.7532166838645935
2,0.89095607164659,0.5184791088104248
3,0.6275801470405177,0.44642192125320435
4,0.5917508382546274,0.38280990719795227
5,0.4380351630480666,0.35228025913238525
6,0.3910219498762959,0.33489990234375
7,0.3624379903470215,0.3001805543899536
8,0.34185225144028664,0.29779067635536194
9,0.24863613710591667,0.3579953908920288
10,0.27774620296335534,0.2676496207714081
11,0.285369389249306,0.257612943649292
12,0.19970718565347947,0.27644607424736023
13,0.2344246152053146,0.26467710733413696
14,0.18858515500630202,0.271963894367218
15,0.15986473924529396,0.2930426299571991
16,0.1605224662068251,0.3314574360847473
17,0.16087971083623798,0.28866130113601685
18,0.12614790264419035,0.3380526304244995
19,0.1494314791389594,0.2811702489852905
20,0.17447877562555827,0.31282153725624084
21,0.11330691541201975,0.2817095220088959
