,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,38,2,0,0
real_MR,0,3,35,1,1
real_MS,1,3,0,33,3
real_MVP,1,6,1,0,32
