,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,33,2,3,2
real_MR,0,4,30,5,1
real_MS,1,2,0,37,0
real_MVP,2,2,2,2,32
