,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,35,0,3,2
real_MR,1,2,32,2,3
real_MS,1,7,0,30,2
real_MVP,3,5,1,0,31
