epoca,loss_train,loss_val
1,1.4487335854455043,0.9335517883300781
2,0.9478343144843453,0.5819528102874756
3,0.6383736333564708,0.5500550866127014
4,0.5891053790324613,0.4290909469127655
5,0.4686143286526203,0.39811715483665466
6,0.3603146815378415,0.38707438111305237
7,0.3191025812963122,0.397556334733963
8,0.3047897782372801,0.38329973816871643
9,0.2651774105370829,0.4020562469959259
10,0.2785296082300575,0.35855576395988464
11,0.21816537465508046,0.3634416162967682
12,0.23438692009566645,0.3257279098033905
13,0.22630188663146997,0.35566166043281555
14,0.21841875341181693,0.3267034888267517
15,0.21790934017075128,0.3288929760456085
16,0.17185335447031416,0.36569106578826904
17,0.17978129611889782,0.33789730072021484
18,0.13742099508741185,0.3658333122730255
19,0.1512892066599115,0.3729833960533142
20,0.15440287813544273,0.32370808720588684
21,0.1114162345122742,0.3545129895210266
22,0.09768109987884313,0.3918472230434418
23,0.1094699633356772,0.37746143341064453
24,0.08663303870477983,0.3750946521759033
25,0.10267937416823483,0.4007408916950226
26,0.07664469814718407,0.4057427644729614
27,0.08738095046168096,0.40992555022239685
28,0.07262741780447725,0.4382554590702057
29,0.07146104715311115,0.42017900943756104
30,0.07205239472099684,0.40482890605926514
