indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,6-8-11-14,4,0.2648544739306942,14x212,0.03236290000495501,6,0.08891150300397123,0.27927779149305404,8,0.1423864956082848,0.16226316029722873,11,0.056072788454816384,0.11679433133849805,14,0.08476224658651159,0.08199487368341289
1,6-8-11-14,4,0.24744717624938836,14x212,0.0426181000075303,6,0.07639939741763906,0.312602599019295,8,0.0748670552208024,0.16241118281088904,11,0.05399835453243594,0.11213371947486628,14,0.12982552498471264,0.07743667113065528
2,6-8-11-14,4,0.24394702957849546,14x212,0.042982200015103444,6,0.10332213690305678,0.3468304654135078,8,0.06744569695604392,0.14411725158852004,11,0.0552586663415847,0.09259878178961409,14,0.05847534019546752,0.08602408865017291
3,6-8-11-14,4,0.24349083820470843,14x212,0.03302479998092167,6,0.07537077740809227,0.4416587153437289,8,0.1491111944399348,0.17212646431631154,11,0.16288543146130194,0.13300056850186517,14,0.06389771804737107,0.08025925135269354
4,6-8-11-14,4,0.22010567732996783,14x212,0.033836300019174814,6,0.08054980974593184,0.2795156405338964,8,0.05190125471782891,0.18461934642647412,11,0.05410724059119307,0.12508829661356474,14,0.0520204185512154,0.11268860079708133
5,6-8-11-14,4,0.23738175270043016,14x212,0.038704700011294335,6,0.09678423110536725,0.303151644559426,8,0.059740563676552824,0.1673356944324214,11,0.052774492870136455,0.14091868941564498,14,0.07261389346335011,0.09563323449578912
6,6-8-11-14,4,0.24877213005999854,14x212,0.04252550000092015,6,0.07602479808216774,0.3327093203429998,8,0.13427598881687353,0.18147834046598652,11,0.056577751358858494,0.11622940678078908,14,0.10876010293725313,0.08845561779580637
7,6-8-11-14,4,0.2603853578160156,14x212,0.03557340000406839,6,0.08848421002791358,0.3534830214013934,8,0.10754707653259275,0.132459714636221,11,0.13210081632507115,0.09490923138137383,14,0.05694789092450799,0.07664951915002739
8,6-8-11-14,4,0.2597984314478765,14x212,0.03228880002279766,6,0.10269316421288792,0.3721410168180674,8,0.09676031739134575,0.15466885053774854,11,0.11604047851678335,0.11485154024788863,14,0.09838785072689678,0.07741424263086405
9,6-8-11-14,4,0.24425395180816842,14x212,0.030076099996222183,6,0.09444344924711995,0.288350861575694,8,0.055517856861047515,0.18143319825734114,11,0.05329139352676352,0.13414328885155613,14,0.16049267250326762,0.09564543939151963
10,6-8-11-14,4,0.23500480355372133,14x212,0.03889239998534322,6,0.08266574929802722,0.34258607394040536,8,0.09464339072239462,0.19112552054044976,11,0.05647029330555734,0.14208178505856459,14,0.05337798442374511,0.09772488675518018
11,6-8-11-14,4,0.24912727383964217,14x212,0.0274865000101272,6,0.09884728616206001,0.2786076404666483,8,0.055735099656590584,0.1889749295320066,11,0.09609013165657529,0.16190647344513998,14,0.05839235877166422,0.09824108275958099
12,6-8-11-14,4,0.23736074583734149,14x212,0.02846600001794286,6,0.07397518291254834,0.263679737564317,8,0.05626663220443513,0.16274002964873097,11,0.08082213812508544,0.12765770511151656,14,0.06128712580415437,0.08112609520659345
13,6-8-11-14,4,0.24105641177190484,14x212,0.02841699999407865,6,0.09298867959687013,0.303828564315363,8,0.12353224362822536,0.1875439236997922,11,0.06119649541855069,0.11269921979991468,14,0.05310847465988116,0.11003687887594517
14,6-8-11-14,4,0.2555963016519603,14x212,0.03091530001256615,6,0.10091470483561998,0.28659101237631307,8,0.18383538331749363,0.17030087107087727,11,0.05305601666299074,0.13367992033548914,14,0.0915314839869714,0.10093149188138534
15,6-8-11-14,4,0.23980490462258783,14x212,0.027933100005611777,6,0.08968091387195644,0.32550898001704454,8,0.05925161308161534,0.18434980366519557,11,0.08173143051381758,0.08940257338083135,14,0.05739432150648726,0.07116175747900101
16,6-8-11-14,4,0.26053468856102596,14x212,0.026457700005266815,6,0.08484839563518567,0.24589277497847833,8,0.11941764331470532,0.12828905443364677,11,0.13480290861731897,0.09239376019783001,14,0.05195479821159686,0.08495653341511059
17,6-8-11-14,4,0.2436092704504083,14x212,0.025459099997533485,6,0.09649992603651394,0.38358801525231134,8,0.09613002604258221,0.17322936245097864,11,0.0525498433879813,0.12465387837989295,14,0.09929487856635622,0.09821016268339565
18,6-8-11-14,4,0.23893677010656245,14x212,0.03133600001456216,6,0.08035247102938944,0.3285731374547772,8,0.08671976594367577,0.1601474579457713,11,0.053990830469738134,0.10932391904401956,14,0.0624040622452917,0.06982048870593924
19,6-8-11-14,4,0.25463934330109234,14x212,0.0313521999923978,6,0.1143793544357479,0.2780710076965148,8,0.08504876591577493,0.1318435401200669,11,0.07026459710621853,0.10330205718526204,14,0.07082804115057885,0.07202018168888666
20,6-8-11-14,4,0.24605921025747046,14x212,0.031569400016451254,6,0.09260049935381674,0.3033042696961774,8,0.10266015090467319,0.14641899519893187,11,0.05280119652419006,0.1020943800041422,14,0.06179001034536708,0.08146132669996423
