,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,1,0,2,1
real_AS,0,31,4,2,3
real_MR,0,8,28,4,0
real_MS,0,20,1,17,2
real_MVP,14,5,1,4,16
