,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,4,1
real_AS,0,23,3,11,3
real_MR,1,14,22,3,0
real_MS,4,16,0,15,5
real_MVP,16,5,3,4,12
