,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,1,1
real_AS,1,28,6,4,1
real_MR,1,11,26,2,0
real_MS,11,13,1,11,4
real_MVP,15,6,3,2,14
