,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,29,2,8,1
real_MR,1,11,23,5,0
real_MS,7,15,1,15,2
real_MVP,8,12,0,6,14
