,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,1,0,0,0
real_AS,0,37,0,2,1
real_MR,0,5,31,3,1
real_MS,2,7,1,30,0
real_MVP,5,0,2,4,29
