indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,12-10-8-5-4,5,0.4645852736623534,126x4,4x212,12,0.06259916240496036,0.31770742466912394,0.020562299992889166,10,0.1625921368539051,0.15438408462080272,0.009647300001233816,8,0.1938795471601113,0.10321814632775496,0.007786300004227087,5,0.46739220476611526,0.08633029881113659,0.007181100023444742,4,0.3861804891872866,0.09156042884163042,0.006404399988241494
1,N,New_N_002.wav,12-10-8-5-4,5,0.4599564186550172,126x4,4x212,12,0.055393754347773876,0.3192734660758338,0.019279600004665554,10,0.25428551737164246,0.16144583714001243,0.009823500004131347,8,0.3010652809835506,0.12409102453718812,0.008254599990323186,5,0.39826682331076696,0.13594316746121776,0.007535200013080612,4,0.3294323944456578,0.11278064086475263,0.006626599992159754
2,N,New_N_003.wav,12-10-8-5-4,5,0.39486655829795436,126x4,4x212,12,0.05878223409940749,0.355780110375396,0.021160799980862066,10,0.16898350755085387,0.1642181501734784,0.01144989999011159,8,0.29608543808842874,0.18291727223695858,0.009412399987922981,5,0.40992938767537285,0.15355408385574293,0.008157900010701269,4,0.32927742223477907,0.1597420676840914,0.00657090000458993
3,N,New_N_004.wav,12-10-8-5-4,5,0.46350552833515674,126x4,4x212,12,0.057825042435784,0.35142051021367066,0.0230433999968227,10,0.1558197056867384,0.18349150856636176,0.006066100002499297,8,0.19947810540551802,0.14715669543193646,0.004868799995165318,5,0.3362772593313064,0.14549768402408536,0.006118699995568022,4,0.22991047485391716,0.13137410879177247,0.006329800002276897
4,N,New_N_005.wav,12-10-8-5-4,5,0.44974119553528064,126x4,4x212,12,0.054157841601229544,0.34425334816918385,0.013564299995778129,10,0.17474458210125784,0.21756560256138377,0.006664100015768781,8,0.2352222375926583,0.15547755704443755,0.007740200002444908,5,0.37919304648130014,0.1419410234497963,0.006809000013163313,4,0.31904646841038076,0.13092612661163316,0.006407199980458245
5,N,New_N_006.wav,12-10-8-5-4,5,0.4559953473311907,126x4,4x212,12,0.05872360381461607,0.3656915650621306,0.023152499983552843,10,0.1712450952021455,0.17706267802755854,0.008824099990306422,8,0.24842757964253653,0.15937849199163098,0.007611999986693263,5,0.4252012099850713,0.13623617528429985,0.00834450000547804,4,0.30316452885075684,0.10885858049195529,0.007506199995987117
6,N,New_N_007.wav,12-10-8-5-4,5,0.45976647481816846,126x4,4x212,12,0.06414383057521011,0.35003578655292783,0.019253000005846843,10,0.1581796374183425,0.17476253103280015,0.00904370000353083,8,0.1968471609512849,0.1405169646387611,0.008007900003576651,5,0.3946164366464875,0.1393208528254772,0.006800100003601983,4,0.31202093521225926,0.16214354829380162,0.006373099982738495
7,N,New_N_008.wav,12-10-8-5-4,5,0.5042063636743475,126x4,4x212,12,0.061015584733756206,0.3932933858394801,0.02140200001304038,10,0.23302637871467483,0.1776723935824043,0.010950299998512492,8,0.30306764869654634,0.13143841137552215,0.007127799995942041,5,0.45540388486164085,0.13100766622893523,0.006883199996082112,4,0.2982988446796698,0.1391896787290693,0.006294499995419756
8,N,New_N_009.wav,12-10-8-5-4,5,0.46930450510444305,126x4,4x212,12,0.05946553794453734,0.3990806081371404,0.015929099987260997,10,0.19112791882124322,0.18967341234032048,0.008796699985396117,8,0.3104026645639455,0.1606835533638685,0.009328500018455088,5,0.3859422178299397,0.17641965225142622,0.008937199978390709,4,0.3352442599796001,0.18959491465812103,0.004083500010892749
9,N,New_N_010.wav,12-10-8-5-4,5,0.4342309947342502,126x4,4x212,12,0.0547555818725307,0.3142878958016056,0.019300099986139685,10,0.16819508105900552,0.16211635797148974,0.00981849999516271,8,0.21758579419017496,0.1526928671728618,0.008858699991833419,5,0.4655461497279431,0.13664495320857922,0.0064319999946746975,4,0.40509906097611836,0.1268486098865517,0.0040954999858513474
