indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,11-3,2,0.27885406983620786,126x3,3x212,11,0.058814440338976696,0.35835554458388713,0.010125099994183984,3,0.46229327474202486,0.12394470200919806,0.0025323000008938834
1,N,New_N_002.wav,11-3,2,0.19562178227937646,126x3,3x212,11,0.05511656083763018,0.346471296916373,0.00881630000367295,3,0.530719952294522,0.28438865736484736,0.0028557000041473657
2,N,New_N_003.wav,11-3,2,0.19839197463925232,126x3,3x212,11,0.05935102610342407,0.35054626202344685,0.008161300000210758,3,0.37129764192498016,0.22037749006016474,0.0031146999972406775
3,N,New_N_004.wav,11-3,2,0.21411181727144976,126x3,3x212,11,0.06601719828271911,0.3324752521831376,0.00836189999972703,3,0.42025368765863436,0.2606359291065443,0.0032998000024235807
4,N,New_N_005.wav,11-3,2,0.1903859531019196,126x3,3x212,11,0.06169464118017836,0.30814983356718795,0.008834799999021925,3,0.4004289554298668,0.2612559949940716,0.0030776999992667697
5,N,New_N_006.wav,11-3,2,0.24804227539881932,126x3,3x212,11,0.06353993454290605,0.3515717586203414,0.008819100003165659,3,0.4282543704209949,0.2877126039251909,0.0029651000004378147
6,N,New_N_007.wav,11-3,2,0.17424173539541896,126x3,3x212,11,0.06331330490873248,0.36274054306107983,0.009449899996980093,3,0.5285560677202156,0.2679137699374315,0.003111199999693781
7,N,New_N_008.wav,11-3,2,0.22100615903284374,126x3,3x212,11,0.06011235917900362,0.34019569103219977,0.008848500001477078,3,0.5244585403166901,0.24530322376962907,0.0027842999988934025
8,N,New_N_009.wav,11-3,2,0.21462841494177556,126x3,3x212,11,0.06076280029797602,0.35138320152979463,0.008312899997690693,3,0.4156200896393148,0.23847397263214332,0.0032715999986976385
9,N,New_N_010.wav,11-3,2,0.27306843138167886,126x3,3x212,11,0.06325413130090514,0.376222309010807,0.00807649999478599,3,0.40888182271688533,0.24602366929507283,0.0023201000003609806
10,N,New_N_011.wav,11-3,2,0.2555480454461606,126x3,3x212,11,0.06831983698377797,0.35303366679903087,0.00796029999764869,3,0.48929911594867426,0.2373689258726157,0.002833800004736986
11,N,New_N_012.wav,11-3,2,0.19447629670316255,126x3,3x212,11,0.06608833328891214,0.3519361405685227,0.007306699997570831,3,0.46345795175904064,0.19486674370516652,0.003000400000018999
12,N,New_N_013.wav,11-3,2,0.1949646278368445,126x3,3x212,11,0.06601371809382209,0.389854854408281,0.0073154999990947545,3,0.5031292046849184,0.299124231198433,0.002877200000511948
13,N,New_N_014.wav,11-3,2,0.19191340133394164,126x3,3x212,11,0.05957737174232417,0.3466540775617082,0.007376800000201911,3,0.47601588053276,0.3084516127271203,0.002396500000031665
14,N,New_N_015.wav,11-3,2,0.2496319522605853,126x3,3x212,11,0.070316638872552,0.3268080544046778,0.0073195000004488975,3,0.34726176683927623,0.2271668946686448,0.002555699997174088
15,N,New_N_016.wav,11-3,2,0.1967055280611902,126x3,3x212,11,0.06396005539633712,0.3757105845774752,0.007604500002344139,3,0.5521326591173996,0.2457658764087449,0.0032205000024987385
16,N,New_N_017.wav,11-3,2,0.30298220621921707,126x3,3x212,11,0.08225357284467658,0.348322968244872,0.008172100002411753,3,0.45846569342917787,0.208748965479676,0.0025547999975970015
17,N,New_N_018.wav,11-3,2,0.2117143894462378,126x3,3x212,11,0.06738526707053623,0.38512417481120537,0.007583700004033744,3,0.505158538734752,0.33625616091845617,0.0022657000008621253
18,N,New_N_019.wav,11-3,2,0.18541491081815079,126x3,3x212,11,0.06439386694543338,0.3564627776670594,0.0072799999979906715,3,0.5541666302351548,0.2787320757754001,0.003210199996829033
19,N,New_N_020.wav,11-3,2,0.2442509377376584,126x3,3x212,11,0.06178842961445957,0.32635641211071353,0.007475200000044424,3,0.5043946460265749,0.2985223999692965,0.00293470000178786
20,N,New_N_021.wav,11-3,2,0.24518129219678486,126x3,3x212,11,0.06242106248592255,0.3547124656725772,0.007387099998595659,3,0.3542660338533832,0.1416505144573732,0.0021450999993248843
21,N,New_N_022.wav,11-3,2,0.2655105917776544,126x3,3x212,11,0.06322774090595526,0.35933161054430085,0.00692949999938719,3,0.38127730659111814,0.1620617925546044,0.002816699998220429
22,N,New_N_023.wav,11-3,2,0.24401644179859702,126x3,3x212,11,0.062301849498823406,0.31089213537150434,0.007114799998817034,3,0.4871025646914422,0.2561543393761547,0.003019800002221018
23,N,New_N_024.wav,11-3,2,0.1758269363634539,126x3,3x212,11,0.06172879987769537,0.3825625534807788,0.007445600000210106,3,0.4491706526891085,0.305694726387597,0.003180299994710367
24,N,New_N_025.wav,11-3,2,0.22569979935795745,126x3,3x212,11,0.06424289720971303,0.3825609327884257,0.00732429999334272,3,0.49709984301080656,0.3003956473233574,0.002178700000513345
25,N,New_N_026.wav,11-3,2,0.22785913842426284,126x3,3x212,11,0.06575571165967344,0.33907941836538347,0.007095699998899363,3,0.5573989412329906,0.24761722676244657,0.003184499997587409
26,N,New_N_027.wav,11-3,2,0.20242141232883515,126x3,3x212,11,0.05815405888341491,0.37864215124679385,0.008571200000005774,3,0.37839482092411236,0.29084722892593023,0.002743700002611149
27,N,New_N_028.wav,11-3,2,0.19826414833161496,126x3,3x212,11,0.0552123172997884,0.32592956959672265,0.00810300000011921,3,0.46852769792845533,0.19674218129486085,0.002663599996594712
28,N,New_N_029.wav,11-3,2,0.22220711504218907,126x3,3x212,11,0.06419599096334232,0.3019869505324787,0.007841700004064478,3,0.4845550858035204,0.23251431876666082,0.0024692000006325543
29,N,New_N_030.wav,11-3,2,0.2624049334597537,126x3,3x212,11,0.06699639015494094,0.30395185343263587,0.00785840000025928,3,0.5536822103461284,0.17585874525591383,0.003466499998467043
30,N,New_N_031.wav,11-3,2,0.1801770709046632,126x3,3x212,11,0.06484515225936165,0.41128802232047185,0.00725100000272505,3,0.5541165037329748,0.31825051139322996,0.0024452999932691455
31,N,New_N_032.wav,11-3,2,0.20878662314886998,126x3,3x212,11,0.0581355493984665,0.3259460144101608,0.008249499995145015,3,0.2892822022936903,0.24712684793001713,0.002561599998443853
32,N,New_N_033.wav,11-3,2,0.2367014121218862,126x3,3x212,11,0.06242966309121785,0.35064859055386993,0.007052700006170198,3,0.48427598953792794,0.2614346299471187,0.003495700002531521
33,N,New_N_034.wav,11-3,2,0.1959633023120102,126x3,3x212,11,0.06745625655729903,0.3657178576288961,0.007186700000602286,3,0.412771608033166,0.2070490158157481,0.0027925000031245872
